NbElts_1,L_tot_1,rho_1,h_1,b_1,S_1,I_1,L_1,E_1,Mat_1,nu_1,NbElts_2,L_tot_2,rho_2,h_2,b_2,S_2,I_2,L_2,E_2,Mat_2,nu_2
20,0.40416834695248294,7800,0.012718914996013115,0.004124890051849695,5.24641259373764e-05,7.072636295597931e-10,0.020208417347624148,203000000000.0,Acier inoxydable,0.3,20,0.4175074829583778,8900,0.01766208910946731,0.01969353554108718,0.0003478289796071433,9.042086550651998e-09,0.02087537414791889,124000000000.0,Cuivre,0.3
34,0.10868992110129341,4510,0.0031960906462341473,0.007823196914673924,2.500364648263717e-05,2.1284344523089096e-11,0.003196762385332159,114000000000.0,Titane,0.3,34,0.6334110347478634,2400,0.020587430569349963,0.03992250453139435,0.0008219017901946405,2.9029728586046712e-08,0.01862973631611363,30000000000.0,Beton,0.3
41,0.23625429741393483,7800,0.004885777986596097,0.006774917334224596,3.310074197256285e-05,6.584517248199193e-11,0.00576229993692524,203000000000.0,Acier inoxydable,0.3,41,0.7433829237744758,2400,0.018667239083217733,0.07239999503160664,0.0013515080168787772,3.924619521393313e-08,0.0181312908237677,30000000000.0,Beton,0.3
37,0.4854406997570676,8900,0.04560526957346857,0.046911872773293437,0.0021394286040223075,3.7080587491488874e-07,0.013120018912353178,124000000000.0,Cuivre,0.3,37,0.806773397391567,2400,0.02514449662991114,0.06990326905029062,0.0017576825130548041,9.26072691480974e-08,0.021804686415988296,30000000000.0,Beton,0.3
16,0.13054496594497797,8900,0.00299471742037232,0.00892498556643423,2.6727809752372102e-05,1.9975323577370384e-11,0.008159060371561123,124000000000.0,Cuivre,0.3,16,0.2074195765286359,7850,0.01068817519229085,0.006327135619647773,6.762553396817912e-05,6.437786782176967e-10,0.012963723533039744,210000000000.0,Acier de construction,0.3
37,0.10641402659350715,7850,0.003696159587241051,0.0030708337082088182,1.1350291451419012e-05,1.2921924401864022e-11,0.0028760547727974908,210000000000.0,Acier de construction,0.3,37,0.9640038336569575,2500,0.07864788336077097,0.02997489217208799,0.002357461823302063,1.2151712907805191e-06,0.026054157666404256,69000000000.0,Verre,0.3
33,0.9797749595619062,7850,0.02769075813663506,0.04586932029398436,0.0012701562541525672,8.116066514256014e-08,0.029690150289754733,210000000000.0,Acier de construction,0.3,33,0.7908340906295774,4510,0.05828735944623116,0.01426062510456658,0.0008312141813978201,2.3533171539540888e-07,0.0239646694130175,114000000000.0,Titane,0.3
11,0.5532008296511586,7850,0.04816879999996541,0.021367599363863968,0.0010292516202373516,1.990086563831947e-07,0.05029098451374169,210000000000.0,Acier de construction,0.3,11,0.6500725874270276,2400,0.012775578270034314,0.05499739509403242,0.0007026235256718124,9.556581657160594e-09,0.0590975079479116,30000000000.0,Beton,0.3
34,0.9892119309239222,7800,0.09012446877295487,0.03005324509529469,0.0027085327491168454,1.8333200186938217e-06,0.02909446855658595,203000000000.0,Acier inoxydable,0.3,34,0.49764479856523536,4510,0.025200191933083153,0.026075408471295167,0.0006571052982101806,3.477454208833251e-08,0.014636611722506923,114000000000.0,Titane,0.3
43,0.2509194689710178,4510,0.01708078396598087,0.021654856546815898,0.0003698819264904689,8.992852384020297e-09,0.0058353364876980885,114000000000.0,Titane,0.3,43,0.43416835008708377,2400,0.030059115716547107,0.03818353023289408,0.0011477631537368381,8.642182499081874e-08,0.010096938374118227,30000000000.0,Beton,0.3
16,0.6508188489098009,7800,0.03138002746528166,0.05478649626911271,0.0017192017576513079,1.4107570822271486e-07,0.04067617805686256,203000000000.0,Acier inoxydable,0.3,16,0.4221763599460685,2500,0.024772372564779297,0.030407233387297533,0.0007532593141343305,3.852108138443294e-08,0.02638602249662928,69000000000.0,Verre,0.3
34,0.38350527013365643,8900,0.025097639682781153,0.0065069056145024545,0.00016330797256264827,8.572192223441166e-09,0.011279566768636954,124000000000.0,Cuivre,0.3,34,0.5092973625181777,4510,0.03070470889034778,0.034677668610556024,0.0010647677196830737,8.36534003020307e-08,0.01497933419171111,114000000000.0,Titane,0.3
18,0.3464484350569692,4510,0.013020341145294058,0.014721180209094435,0.00019167478838376086,2.707874128945743e-09,0.019247135280942733,114000000000.0,Titane,0.3,18,0.23481328942087687,2400,0.008979154035221466,0.01874370254259646,0.00016830259232034585,1.1307859480120626e-09,0.01304518274560427,30000000000.0,Beton,0.3
31,0.9699848322718523,4510,0.07189120805241199,0.08166720755902485,0.005871154209685368,2.5286795977337283e-06,0.03128983329909201,114000000000.0,Titane,0.3,31,0.20602402633110672,8900,0.018834861030805096,0.004077118287376993,7.679195634889973e-05,2.2701749445487484e-09,0.006645936333261508,124000000000.0,Cuivre,0.3
19,0.7421356076251155,4510,0.04396035427061946,0.030896787597493536,0.0013582337286098972,2.1873366622972432e-07,0.039059768822374503,114000000000.0,Titane,0.3,19,0.4615036113250667,4510,0.004968796499835754,0.029169793035203326,0.00014493876553425163,2.981986909387136e-10,0.024289663753950877,114000000000.0,Titane,0.3
49,0.8924457480055209,2400,0.009776425839490222,0.0316540398818149,0.0003094633734248292,2.464837143014439e-09,0.018213178530724915,30000000000.0,Beton,0.3,49,0.6935899539000796,8900,0.038180527143799756,0.026092065501864145,0.000996208815131725,1.2101883693156424e-07,0.014154897018368971,124000000000.0,Cuivre,0.3
16,0.7981153233292936,2700,0.015674328942263685,0.04690228342114245,0.0007351618184862673,1.5051494027829577e-08,0.04988220770808085,69000000000.0,Aluminium,0.3,16,0.42458090538159887,8900,0.010452732155908863,0.01920795987678173,0.00020077565985344366,1.82805584977869e-09,0.02653630658634993,124000000000.0,Cuivre,0.3
47,0.3519318095621501,2500,0.01800497835545816,0.028892513596396417,0.0005202090819378981,1.4053415643896757e-08,0.007487910841747874,69000000000.0,Verre,0.3,47,0.28079012555109495,2700,0.014661838075623478,0.006887809580557328,0.0001009879487658596,1.8091107019674704e-09,0.005974257990448829,69000000000.0,Aluminium,0.3
14,0.12440659176349543,8900,0.011204641002584885,0.003970984331425511,4.44934538605124e-05,4.654904401210832e-10,0.00888618512596396,124000000000.0,Cuivre,0.3,14,0.48496063411959345,8900,0.029854482585306066,0.014655979579915938,0.0004375466871392017,3.249842032102407e-08,0.034640045294256676,124000000000.0,Cuivre,0.3
44,0.6010541616994426,8900,0.02237876916363764,0.04220578933439102,0.0009445136168834562,3.941843433969764e-08,0.013660321856805513,124000000000.0,Cuivre,0.3,44,0.4697212601909644,7800,0.017730089807612023,0.018203326709747388,0.00032274661736112387,8.454780245584573e-09,0.010675483186158281,203000000000.0,Acier inoxydable,0.3
48,0.14707301043334992,2500,0.010043953961896574,0.013594454102015659,0.0001365420711377613,1.14787518384804e-09,0.00306402105069479,69000000000.0,Verre,0.3,48,0.9496848273585479,2700,0.07140298919136126,0.07011414770989267,0.0050063597310909735,2.1270298913975293e-06,0.01978510056996975,69000000000.0,Aluminium,0.3
18,0.7936080230797825,8900,0.07386508967174157,0.03223986841996087,0.002381400771845559,1.0827537655967107e-06,0.04408933461554347,124000000000.0,Cuivre,0.3,18,0.5370377329204088,7850,0.034666864884305496,0.02630245327899244,0.000911823593948589,9.131848864750683e-08,0.029835429606689376,210000000000.0,Acier de construction,0.3
32,0.457790492978541,7850,0.02168264406953584,0.04479464607538425,0.0009712663670733871,3.8052359026313536e-08,0.014305952905579407,210000000000.0,Acier de construction,0.3,32,0.8131503593002659,2700,0.028651809836264114,0.05903647566025212,0.0016915018740207787,1.157165181160854e-07,0.02541094872813331,69000000000.0,Aluminium,0.3
25,0.2277943359778726,2700,0.0041109610054534266,0.021701463824254294,8.921387154276759e-05,1.2564287197664592e-10,0.009111773439114904,69000000000.0,Aluminium,0.3,25,0.4374421622422505,2400,0.012527912517736762,0.02359200158300354,0.00029555853195017555,3.865624621546288e-09,0.01749768648969002,30000000000.0,Beton,0.3
49,0.38611329732812216,8900,0.008453937868489199,0.03284473769069332,0.00027766737174394677,1.6537189645012378e-09,0.007879863210778004,124000000000.0,Cuivre,0.3,49,0.48138578283928424,7800,0.041087831871816784,0.012313624102101895,0.0005059401168399136,7.117776068212735e-08,0.00982419964978131,203000000000.0,Acier inoxydable,0.3
31,0.7924611642875004,7800,0.021296597341846718,0.076349571798204,0.0016259860878087664,6.145482958803994e-08,0.025563263364112916,203000000000.0,Acier inoxydable,0.3,31,0.4310030173993764,2500,0.03691840701802083,0.005597345349268734,0.00020664507382472906,2.3470898624328556e-08,0.013903323141915369,69000000000.0,Verre,0.3
21,0.22286879862540748,7850,0.014956081808070953,0.02089813438827739,0.0003125542075471375,5.826124590397729e-09,0.010612799934543213,210000000000.0,Acier de construction,0.3,21,0.7811912281405912,2700,0.0576336608510253,0.03695987674654565,0.0021301330015061084,5.896277134462818e-07,0.037199582292409106,69000000000.0,Aluminium,0.3
36,0.9857047757331362,2400,0.02764519103685798,0.033895665476664935,0.000937052147423834,5.967902303885849e-08,0.027380688214809337,30000000000.0,Beton,0.3,36,0.4081050542394533,8900,0.015806764663232498,0.020241463403336893,0.0003199520484559794,6.661769836841192e-09,0.011336251506651481,124000000000.0,Cuivre,0.3
50,0.5691675864382244,4510,0.013881352721002431,0.04070625520977038,0.0005650578865179655,9.073508993114863e-09,0.011383351728764488,114000000000.0,Titane,0.3,50,0.16555021515820284,2500,0.009492554002321737,0.004611639526725815,4.3776237246686254e-05,3.287178867614191e-10,0.003311004303164057,69000000000.0,Verre,0.3
17,0.9909547318596622,8900,0.048935080618152826,0.08714726710610789,0.004264558541489088,8.510076238150849e-07,0.05829145481527425,124000000000.0,Cuivre,0.3,17,0.48468331186253943,4510,0.03154428190232667,0.02013170417562036,0.0006350401516900156,5.265762043937223e-08,0.028510783050737613,114000000000.0,Titane,0.3
28,0.26709947836244236,2400,0.00817087466300178,0.02369334049901601,0.00019359531556528386,1.077086780852056e-09,0.009539267084372942,30000000000.0,Beton,0.3,28,0.4782917582432794,4510,0.029083911459137475,0.02566170881829859,0.0007463428671615636,5.260932967368908e-08,0.01708184850868855,114000000000.0,Titane,0.3
26,0.5755171602978185,2500,0.025701548429336283,0.05329650440977572,0.0013698026892021854,7.540416692238472e-08,0.022135275396069944,69000000000.0,Verre,0.3,26,0.2223895906855729,8900,0.004081443489351705,0.006924507415463492,2.826198570781107e-05,3.92327726765337e-11,0.008553445795598958,124000000000.0,Cuivre,0.3
34,0.5604375843193752,2500,0.047794609283120876,0.0503468217163672,0.0024063066725807155,4.580654759554785e-07,0.016483458362334565,69000000000.0,Verre,0.3,34,0.3147179705820752,7850,0.008686580431682543,0.02186907870384344,0.00018996751112773186,1.1945264684026615e-09,0.0092564108994728,210000000000.0,Acier de construction,0.3
29,0.7482493843076602,2400,0.07188271929197103,0.03149635924550835,0.002264043950363953,9.748832375430807e-07,0.025801702907160697,30000000000.0,Beton,0.3,29,0.7549548287995979,2400,0.03423044973313224,0.03164723616325411,0.0010832991266788345,1.0577727074412266e-07,0.026032925131020616,30000000000.0,Beton,0.3
47,0.570844382194691,4510,0.026041571864955537,0.050812793680961504,0.0013232450183019177,7.478136890976234e-08,0.012145625153078533,114000000000.0,Titane,0.3,47,0.4196883246611586,7850,0.017571647726648855,0.016239214127935712,0.00028534975001370556,7.342115740521884e-09,0.008929538822577842,210000000000.0,Acier de construction,0.3
18,0.6890987837020217,7800,0.028432418819359494,0.05563856447748013,0.0015819389677316528,1.0657027677649604e-07,0.03828326576122343,203000000000.0,Acier inoxydable,0.3,18,0.9469900645957375,2500,0.027263282438928775,0.0946762249197041,0.0025811846602374396,1.5987999091277625e-07,0.05261055914420764,69000000000.0,Verre,0.3
46,0.6445297297680884,2700,0.06216385626260316,0.02639271235444198,0.001640672777181762,5.283438070727675e-07,0.014011515864523661,69000000000.0,Aluminium,0.3,46,0.9476706949845128,7850,0.07166579139431685,0.07630797156049687,0.005468671171578032,2.340584724629634e-06,0.02060153684748941,210000000000.0,Acier de construction,0.3
22,0.8667730252422662,2700,0.026484707882041315,0.0838433486831988,0.0022205665977266535,1.2979947355950963e-07,0.03939877387464846,69000000000.0,Aluminium,0.3,22,0.7598905971472389,8900,0.030086480323202262,0.05116090336072293,0.001539251512279643,1.1611039758112073e-07,0.034540481688510864,124000000000.0,Cuivre,0.3
35,0.9653191354127203,8900,0.041563931320069775,0.09405037306119474,0.003909103246542438,5.627676597131471e-07,0.027580546726077723,124000000000.0,Cuivre,0.3,35,0.3863839495048037,8900,0.00810574946049317,0.023771881137710577,0.00019268891270690528,1.0550227683664402e-09,0.011039541414422963,124000000000.0,Cuivre,0.3
44,0.2836464867521715,7850,0.021885445444324594,0.0035406616991334257,7.748895845319421e-05,3.0929247815206205e-09,0.006446511062549353,210000000000.0,Acier de construction,0.3,44,0.4728805531561956,8900,0.038026934900643655,0.011898013241444693,0.00045244497497941354,5.4521420892341676e-08,0.010747285299004445,124000000000.0,Cuivre,0.3
46,0.6141732227542834,2400,0.054451282999836224,0.03769811327308634,0.0020527106343927065,5.071807021689773e-07,0.013351591799006161,30000000000.0,Beton,0.3,46,0.42136824748889357,8900,0.02278607937301242,0.023998132465510635,0.0005468233511631916,2.365947033203227e-08,0.009160179293236816,124000000000.0,Cuivre,0.3
12,0.5155753084859539,2700,0.05004559154483185,0.00945332210545399,0.00047309709683128015,9.874172068355024e-08,0.042964609040496156,69000000000.0,Aluminium,0.3,12,0.46278885986332297,4510,0.02211764686851187,0.029534979372663403,0.0006532442440333515,2.66300624726506e-08,0.03856573832194358,114000000000.0,Titane,0.3
33,0.6256814961045002,2500,0.020595378276727916,0.061204275369065864,0.0012605252033789326,4.455637327716766e-08,0.018960045336500007,69000000000.0,Verre,0.3,33,0.7701714956859402,8900,0.01667222810450877,0.029977295363705886,0.0004997883062599377,1.1576895993091828e-08,0.023338530172301218,124000000000.0,Cuivre,0.3
36,0.4066026276911101,4510,0.007275173321802218,0.005599686408167265,4.073868916715697e-05,1.7968527693461296e-10,0.01129451743586417,114000000000.0,Titane,0.3,36,0.829183470100388,4510,0.01770676598389503,0.01579012817880754,0.00027959210451785173,7.30503249655485e-09,0.023032874169455222,114000000000.0,Titane,0.3
19,0.8990799245909078,2500,0.04053820931453491,0.04323230934767971,0.0017525604054869643,2.4000532153560965e-07,0.04731999603110041,69000000000.0,Verre,0.3,19,0.15410140652499318,4510,0.007466913204642004,0.014754982690598252,0.0001101741750866923,5.118948587077267e-10,0.008110600343420694,114000000000.0,Titane,0.3
48,0.6524513117518863,4510,0.045107594107078784,0.034875882006549765,0.0015731671296778191,2.667429471240323e-07,0.01359273566149763,114000000000.0,Titane,0.3,48,0.5801128628831332,2400,0.020826633917351834,0.006230492941323784,0.00012976019561359512,4.690276133868403e-09,0.01208568464339861,30000000000.0,Beton,0.3
19,0.8920561004194938,2400,0.01949919316635384,0.05999565119442307,0.0011698667917812429,3.7067086392391816e-08,0.0469503210747102,30000000000.0,Beton,0.3,19,0.6749522088738394,7800,0.017919653051007033,0.05121720551620135,0.0009177945530924517,2.4559720702406286e-08,0.03552380046704418,203000000000.0,Acier inoxydable,0.3
19,0.8629132052817267,8900,0.016279838908356728,0.07054437628281801,0.0011484510817747781,2.5364801119205632e-08,0.04541648448851193,124000000000.0,Cuivre,0.3,19,0.6542654697522646,7800,0.01099636332210179,0.024936608688440557,0.0002742120091591726,2.7631431565218024e-09,0.0344350247238034,203000000000.0,Acier inoxydable,0.3
38,0.9419398986054708,2500,0.03081431906519403,0.016285721223340988,0.0005018334099828312,3.970849944293243e-08,0.02478789206856502,69000000000.0,Verre,0.3,38,0.26944493542785114,7800,0.017723885193788976,0.003352421713414506,5.941793756972403e-05,1.5554432963541561e-09,0.007090656195469767,203000000000.0,Acier inoxydable,0.3
40,0.9653183348978267,7800,0.0726130974260306,0.018472796607701875,0.0013413669798063039,5.893812160185056e-07,0.024132958372445668,203000000000.0,Acier inoxydable,0.3,40,0.27902489904109634,2500,0.011708453868538308,0.024677309028116726,0.0002889331343553686,3.3007695262774272e-09,0.006975622476027408,69000000000.0,Verre,0.3
39,0.8638656364079287,2700,0.04871459685972306,0.0188027552843881,0.0009159686435309938,1.8114134426907259e-07,0.022150400933536634,69000000000.0,Aluminium,0.3,39,0.6769742528610689,7850,0.024028780572988653,0.013268470224889337,0.00031882515957309927,1.5340333550086334e-08,0.017358314175924844,210000000000.0,Acier de construction,0.3
33,0.2874027991996914,2400,0.026656898910595826,0.02498069184323842,0.0006659077771819522,3.943229835088214e-08,0.008709175733323983,30000000000.0,Beton,0.3,33,0.3513353337687949,2400,0.02894463462082452,0.006050713819484986,0.0001751357007001665,1.2227272231423829e-08,0.010646525265721057,30000000000.0,Beton,0.3
12,0.8114881421182302,8900,0.060808282882649944,0.042823803012619635,0.0026040419277022515,8.024023764563982e-07,0.06762401184318585,124000000000.0,Cuivre,0.3,12,0.20618670026755545,7850,0.006230305942084897,0.008788720291764848,5.475641625710465e-05,1.7712200393590102e-10,0.01718222502229629,210000000000.0,Acier de construction,0.3
19,0.11667874295182971,2700,0.009613335983320103,0.001843012290634642,1.7717496371259213e-05,1.3644868309477443e-10,0.0061409864711489326,69000000000.0,Aluminium,0.3,19,0.28844121675388507,7800,0.018043751034576526,0.009753717610548648,0.00017599365222630445,4.774956396433465e-09,0.015181116671257109,203000000000.0,Acier inoxydable,0.3
32,0.14103627356961151,8900,0.010874341814389546,0.012620932173663172,0.00013724433047263978,1.352443487851166e-09,0.00440738354905036,124000000000.0,Cuivre,0.3,32,0.7384859823269894,7850,0.0686587942934874,0.022820083114992208,0.001566799392352535,6.154949493787444e-07,0.023077686947718418,210000000000.0,Acier de construction,0.3
14,0.3070595589151216,4510,0.0062245894005723106,0.027499754822248753,0.00017117468238490687,5.526875764024041e-10,0.0219328256367944,114000000000.0,Titane,0.3,14,0.6352553386201418,2700,0.046976048489430974,0.012496966727598934,0.000587058114966493,1.0795749878740087e-07,0.04537538133001013,69000000000.0,Aluminium,0.3
49,0.9946426197451304,7800,0.07660299040335083,0.01298551322111231,0.0009947291446594517,4.864240553325725e-07,0.020298828974390417,203000000000.0,Acier inoxydable,0.3,49,0.5226109489316263,7800,0.02884941664163497,0.030101208704479576,0.0008684023113323405,6.023012940339287e-08,0.010665529570033189,203000000000.0,Acier inoxydable,0.3
17,0.6004398026271807,4510,0.015170181954097823,0.01316485762714607,0.0001997132856035984,3.830075104384691e-09,0.035319988389834155,114000000000.0,Titane,0.3,17,0.9433080131304239,7850,0.07065901173695609,0.08663066289072346,0.006121237025975916,2.5467896037653476e-06,0.05548870665473082,210000000000.0,Acier de construction,0.3
24,0.7914050335598037,2700,0.04070100094262005,0.038350116154457166,0.0015608881137521497,2.1547689409761655e-07,0.03297520973165849,69000000000.0,Aluminium,0.3,24,0.9296514957258724,2500,0.020924374645404604,0.059930582343622245,0.001254009957675222,4.575354128810645e-08,0.038735478988578015,69000000000.0,Verre,0.3
11,0.27835993445998963,2700,0.02568654833375561,0.023350446309028453,0.0005997923677316246,3.2978521972258904e-08,0.025305448587271785,69000000000.0,Aluminium,0.3,11,0.8294032398219289,7800,0.08052718997050645,0.03954102353018928,0.003184127513443818,1.720656955220343e-06,0.07540029452926626,203000000000.0,Acier inoxydable,0.3
46,0.716975302270719,2500,0.06314998547147313,0.04413803323197477,0.002787316157338605,9.262996419892304e-07,0.015586419614580849,69000000000.0,Verre,0.3,46,0.152502699354827,7850,0.00809252061637102,0.002060818688590355,1.667721772402014e-05,9.10143729838996e-11,0.0033152760729310217,210000000000.0,Acier de construction,0.3
25,0.15366069478929203,7800,0.004857421557297887,0.003996787290638277,1.9414080745480585e-05,3.8172198830522246e-11,0.006146427791571682,203000000000.0,Acier inoxydable,0.3,25,0.20435957286862588,7850,0.018396340026837966,0.008649107719652747,0.00015911192653948107,4.4872921392131905e-09,0.008174382914745036,210000000000.0,Acier de construction,0.3
36,0.8762778275858725,2500,0.036552860517021155,0.009089153040194344,0.0003322345432960826,3.699186926647552e-08,0.024341050766274235,69000000000.0,Verre,0.3,36,0.70258202880408,2500,0.03427984305673717,0.036490362092258054,0.0012508838856061175,1.2249360089348285e-07,0.01951616746678,69000000000.0,Verre,0.3
50,0.7990427751519034,2700,0.01383732911210379,0.04006736196396565,0.0005544252741491821,8.846394749042351e-09,0.015980855503038068,69000000000.0,Aluminium,0.3,50,0.3145234642368384,7800,0.029097641285212677,0.014910117733598913,0.0004338492573325494,3.0610694533664437e-08,0.006290469284736768,203000000000.0,Acier inoxydable,0.3
18,0.4152453054201303,7800,0.031046257790362103,0.03925363594884889,0.0012186785008769878,9.788731635637476e-08,0.023069183634451682,203000000000.0,Acier inoxydable,0.3,18,0.9381767024068852,7850,0.06910470484202082,0.04766602885953348,0.0032939468553293072,1.3108426843041728e-06,0.05212092791149362,210000000000.0,Acier de construction,0.3
40,0.6594266043607523,2700,0.031085124158469056,0.029708052312942754,0.0009234784946541194,7.436194712029323e-08,0.016485665109018808,69000000000.0,Aluminium,0.3,40,0.6789142376394455,2500,0.06214581448615812,0.01876573778428949,0.0011662120590383426,3.7533585222428237e-07,0.016972855940986138,69000000000.0,Verre,0.3
26,0.360052595285956,7850,0.010209754691408899,0.02160310049980255,0.000220562356676837,1.91593496147133e-09,0.013848176741767538,210000000000.0,Acier de construction,0.3,26,0.9424178536528482,7850,0.08510363748029652,0.0471155945145872,0.004009708475238077,2.4200692779089178e-06,0.03624684052510955,210000000000.0,Acier de construction,0.3
37,0.46379418051723786,7800,0.03897982404308503,0.033171916461678885,0.0012930354668481588,1.6372271580477134e-07,0.01253497785181724,203000000000.0,Acier inoxydable,0.3,37,0.2021233877779831,8900,0.00883337835095604,0.015089201188493509,0.0001332886231116587,8.666934225571098e-10,0.0054627942642698135,124000000000.0,Cuivre,0.3
48,0.4367720190348643,4510,0.042092773896941466,0.014695930254858866,0.0006185924694229956,9.133526132846957e-08,0.00909941706322634,114000000000.0,Titane,0.3,48,0.9342866636771694,2500,0.06603506468605176,0.07371188932112124,0.004867569379451329,1.7688056611903251e-06,0.019464305493274364,69000000000.0,Verre,0.3
40,0.49273723270210634,2700,0.028435016339425294,0.0149021633490601,0.0004237432583233087,2.8551473072369185e-08,0.01231843081755266,69000000000.0,Aluminium,0.3,40,0.2952590975227939,7800,0.021083905484799513,0.01946236498841173,0.0004103426639263441,1.5200838638641656e-08,0.007381477438069847,203000000000.0,Acier inoxydable,0.3
13,0.38088734329580587,7800,0.015520486669396427,0.015174047532191535,0.00023550860244416646,4.727550747854302e-09,0.029299026407369682,203000000000.0,Acier inoxydable,0.3,13,0.20643688614436811,7850,0.008810336556702795,0.01929755333728379,0.0001700179396223934,1.09976147092629e-09,0.0158797604726437,210000000000.0,Acier de construction,0.3
45,0.9311207537834919,7800,0.07304702134144103,0.05971053542311955,0.004361676755361484,1.939444040770395e-06,0.02069157230629982,203000000000.0,Acier inoxydable,0.3,45,0.877435630332572,2500,0.06991990561656308,0.08008275369100827,0.005599378579589767,2.2811836610105106e-06,0.019498569562946044,69000000000.0,Verre,0.3
15,0.220435240815317,8900,0.014123041985718612,0.013293986006387839,0.00018775152252577113,3.1207481509705755e-09,0.014695682721021135,124000000000.0,Cuivre,0.3,15,0.13408327035529033,2500,0.0036466771464055137,0.013291295064636095,4.846906195834084e-05,5.3712825603991e-11,0.00893888469035269,69000000000.0,Verre,0.3
29,0.7205578321872512,2500,0.06841882665718735,0.02776609686494096,0.0018997237683490687,7.410720850246867e-07,0.024846821799560388,69000000000.0,Verre,0.3,29,0.6677896623761369,2400,0.03056032962423426,0.0640565664859415,0.0019575897864070498,1.5235493031689281e-07,0.02302722973710817,30000000000.0,Beton,0.3
41,0.12486047201849339,8900,0.012179173944817389,0.009023076123739756,0.00010989361362835512,1.3583975037284294e-09,0.0030453773663047167,124000000000.0,Cuivre,0.3,41,0.6674961808763571,8900,0.030895101217658524,0.0447007019437222,0.0013810327110516825,1.0985048129835968e-07,0.016280394655520905,124000000000.0,Cuivre,0.3
17,0.3421232730339844,7800,0.025942071846045935,0.009018968836679079,0.00023397073753837798,1.3121685172809495e-08,0.020124898413763786,203000000000.0,Acier inoxydable,0.3,17,0.5591822415494667,8900,0.05095168418002895,0.017313379622014416,0.0008821458505898275,1.908430011225798e-07,0.03289307303232157,124000000000.0,Cuivre,0.3
25,0.43881062623344236,7850,0.03641122707795551,0.007233536021783999,0.0002633819226657481,2.909881797804093e-08,0.017552425049337694,210000000000.0,Acier de construction,0.3,25,0.5926010997465705,7800,0.037276762971753453,0.03121830672979107,0.0011637174203459175,1.3475431287954878e-07,0.02370404398986282,203000000000.0,Acier inoxydable,0.3
15,0.32573814886435637,4510,0.007106985072050645,0.016819456828393656,0.000119535628599394,5.031377810565886e-10,0.02171587659095709,114000000000.0,Titane,0.3,15,0.64521657989997,7850,0.03022992543671149,0.009704669202977974,0.0002933714263939745,2.234141718685193e-08,0.043014438659998,210000000000.0,Acier de construction,0.3
42,0.7754826163901711,7800,0.04718547520080515,0.022641092638704625,0.001068330715222729,1.9821710782459266e-07,0.0184638718188136,203000000000.0,Acier inoxydable,0.3,42,0.30674518823786523,8900,0.020994271716475853,0.021412978766574844,0.00044954989448460026,1.6511946829185978e-08,0.007303456862806315,124000000000.0,Cuivre,0.3
17,0.5955036783901692,7800,0.016581577002297,0.05528389688745994,0.0009166941932264644,2.1003656079269268e-08,0.035029628140598186,203000000000.0,Acier inoxydable,0.3,17,0.3853554023947646,2500,0.03454202338142708,0.027412746788912895,0.0009468917405317694,9.414876552060113e-08,0.02266796484675086,69000000000.0,Verre,0.3
30,0.6630722978754393,2700,0.028148264778013177,0.06195388259885751,0.0017438942914185843,1.1514422609426868e-07,0.02210240992918131,69000000000.0,Aluminium,0.3,30,0.8277318905822929,8900,0.038154243929889364,0.030530713971065153,0.001164876308205701,1.4131370086775517e-07,0.027591063019409764,124000000000.0,Cuivre,0.3
11,0.8321217249376485,7800,0.03836731220112904,0.05050259073299417,0.0019376486656186335,2.376930807542923e-07,0.07564742953978622,203000000000.0,Acier inoxydable,0.3,11,0.3262314980698034,2700,0.02369540455253421,0.013518138391855488,0.00032031775799216,1.4987459607382175e-08,0.02965740891543667,69000000000.0,Aluminium,0.3
35,0.8749960557996892,2500,0.04884688700416013,0.025087727849565228,0.001225457407458834,2.436636571538255e-07,0.02499988730856255,69000000000.0,Verre,0.3,35,0.8762813507737551,8900,0.037879138032521326,0.0669785846301108,0.0025370910524268784,3.033576722098131e-07,0.02503661002210729,124000000000.0,Cuivre,0.3
25,0.2071042979563612,7850,0.004363381731398167,0.006618308952987868,2.8878208378216195e-05,4.5817925083372246e-11,0.008284171918254448,210000000000.0,Acier de construction,0.3,25,0.28197773946722016,2400,0.02726094916285353,0.014139663320609239,0.0003854606429629932,2.3871556715799798e-08,0.011279109578688806,30000000000.0,Beton,0.3
27,0.22436108213578093,8900,0.007502698676961206,0.009648335608437314,7.238855480430033e-05,3.3956558623449926e-10,0.008309669708732627,124000000000.0,Cuivre,0.3,27,0.48288311190184763,2500,0.04701845093063196,0.0444220381540365,0.002088655421184226,3.8478858952187506e-07,0.01788455970006843,69000000000.0,Verre,0.3
34,0.6516615268144905,8900,0.050624835786858294,0.018000180359583378,0.0009112561748377404,1.9461956303461184e-07,0.01916651549454384,124000000000.0,Cuivre,0.3,34,0.1285754376931252,2500,0.009205741227071882,0.0038851177316262496,3.576538847405976e-05,2.5258015534303396e-10,0.0037816305203860357,69000000000.0,Verre,0.3
21,0.2949541622423344,7800,0.02796981960705304,0.005289764785860556,0.0001479537668242613,9.645485916404435e-09,0.014045436297254018,203000000000.0,Acier inoxydable,0.3,21,0.9092725302091471,8900,0.07010822876635693,0.00916874203784604,0.0006428042642890238,2.632906843530535e-07,0.04329869191472129,124000000000.0,Cuivre,0.3
