NbElts,L_tot,rho,h_ext,b_ext,h_int,b_int,S,I,L,E,Mat
10,0.5637246887904631,2700,0.044798964842965056,0.012908171329875625,0.03889820582457031,0.00815392256845555,0.0002610997552486747,5.672148439428827e-08,0.05637246887904631,69000000000.0,Aluminium
10,0.7871327902981965,7800,0.04862763574441285,0.039525179994633196,0.011542393060036953,0.01991158933633235,0.0016921886649413887,3.7618918688658806e-07,0.07871327902981964,203000000000.0,Acier inoxydable
10,0.5917509066529872,7800,0.027690021150451008,0.00875001671948876,0.003224619233813403,0.0037691717255305284,0.0002301340043877523,1.5470414387444294e-08,0.059175090665298725,203000000000.0,Acier inoxydable
10,0.5509657019946632,2500,0.0492027105573859,0.01039314966980458,0.0066303067775003565,0.004117929693088267,0.0004840679978296325,1.030651289936672e-07,0.05509657019946632,69000000000.0,Verre
10,0.6073191154744831,4510,0.015866813580361065,0.039513894131547864,0.0010193096602568994,0.014393139022507866,0.0006122885263723302,1.3152121143971882e-08,0.060731911547448315,114000000000.0,Titane
10,0.5506070777794003,4510,0.04568847338586601,0.006302590920273623,0.04149308424912347,0.004259530036143584,0.00011121471887154454,2.473321465911356e-08,0.05506070777794003,114000000000.0,Titane
10,0.5181197770633813,7850,0.04151279461367322,0.017520459198805752,0.02315929847340855,0.003920670228775902,0.0006365232522132368,1.0039200650528804e-07,0.05181197770633813,210000000000.0,Acier de construction
10,0.23618226340815976,8900,0.021296747348102156,0.00309405283271257,0.003990321002604253,0.000111959347088511,6.544650772583423e-05,2.4899058845218895e-09,0.023618226340815975,124000000000.0,Cuivre
10,0.4236163699272173,7800,0.01340986442283408,0.03326783361817787,0.006433794310756434,0.014832683264235329,0.00035068670526247755,6.356046302438143e-09,0.04236163699272173,203000000000.0,Acier inoxydable
10,0.8051792144664073,2500,0.02653169869872487,0.012712944886451714,0.01659572213560164,0.008985866136116339,0.0001881690857581328,1.6363408099704602e-08,0.08051792144664073,69000000000.0,Verre
10,0.27373390287286437,4510,0.010042774596168123,0.015639364969994195,0.0028002487918494506,0.005411282872147136,0.0001419096788957737,1.3101745621435346e-09,0.027373390287286435,114000000000.0,Titane
10,0.7670959992108085,2400,0.05943124973732539,0.0288411632554196,0.04176378100998843,0.020739298691208174,0.0008479148473074569,3.786212686689354e-07,0.07670959992108085,30000000000.0,Beton
10,0.7160457825957874,2700,0.06203948527896974,0.043006902145084284,0.022288909934906218,0.019690803240304772,0.002229239532554936,8.376089610808798e-07,0.07160457825957875,69000000000.0,Aluminium
10,0.8653931631590158,8900,0.08250227189247085,0.04593305958722886,0.05506590767095388,0.0024237932864311505,0.003656113393594525,2.11579595608304e-06,0.08653931631590159,124000000000.0,Cuivre
10,0.7081859414286444,4510,0.06173102615257939,0.05586321873724702,0.020976540185852377,0.02110681884286651,0.0030057457831833634,1.078868921818296e-06,0.07081859414286444,114000000000.0,Titane
10,0.3886455688477728,2500,0.014839504147957839,0.011270293512821519,0.0005695839404489092,0.003211734602787742,0.0001654162148814853,3.0690583858801416e-09,0.03886455688477728,69000000000.0,Verre
10,0.6420764887491297,2400,0.01579998624547884,0.04482055452815697,0.004498930053385829,0.012863094696039853,0.000650293981752053,1.4634539646913436e-08,0.06420764887491297,30000000000.0,Beton
10,0.398234497074312,2700,0.027779810940118447,0.02537351744006286,0.004242929443653086,0.005370538178951204,0.0006820847028030094,4.529597881226829e-08,0.0398234497074312,69000000000.0,Aluminium
10,0.47270455152814095,8900,0.01880434919362825,0.04504490544488732,0.0017224562415899198,0.031267581855464306,0.0007931830898532594,2.4946384183240666e-08,0.0472704551528141,124000000000.0,Cuivre
10,0.32315298035666123,2700,0.021974847652632915,0.008159189665082596,0.005596073076078187,0.00610214150736145,0.00014514892006336244,7.126002315110184e-09,0.03231529803566612,69000000000.0,Aluminium
10,0.7890103366192318,2500,0.06863071626161527,0.07659742861660822,0.016436908001601264,0.03749809303569466,0.00464058368429257,2.0495475232197e-06,0.07890103366192318,69000000000.0,Verre
10,0.12995484802180068,7850,0.007367222413948456,0.004384754008058841,0.005573389088832189,0.002105578762894333,2.0568248305029373e-05,1.1573120774616073e-10,0.012995484802180069,210000000000.0,Acier de construction
10,0.9003450855700795,8900,0.03484772549799044,0.08456525197311997,0.023853760352011682,0.0420448608028113,0.0019439786538037285,2.5066244763425407e-07,0.09003450855700795,124000000000.0,Cuivre
10,0.7226202830359236,8900,0.008325685569552429,0.02344135814568314,0.00012623453986289318,0.010164673504623455,0.00019388224436151172,1.1273554878129536e-09,0.07226202830359237,124000000000.0,Cuivre
10,0.19399011047357073,7850,0.0049142756307246,0.017156872624566562,0.002220597969181605,0.01025016930356461,6.155209589909026e-05,1.603286728661628e-10,0.019399011047357074,210000000000.0,Acier de construction
10,0.4713258152422032,4510,0.034357508308391786,0.039005404767171875,0.001328329856133444,0.030814211090893835,0.0012991970817750598,1.3182224262580195e-07,0.04713258152422032,114000000000.0,Titane
10,0.11595555943750253,2700,0.010770604182521903,0.0039824644447550225,0.0027260462551777854,0.0007043298786012946,4.097351237745233e-05,4.1346973895760566e-10,0.011595555943750254,69000000000.0,Aluminium
10,0.4216017038363058,2700,0.008257312824897549,0.01788455867893702,0.00558126258901637,0.004334611798408821,0.00012348578907885128,7.762980182096059e-10,0.04216017038363058,69000000000.0,Aluminium
10,0.3323411339897995,7800,0.01031525027460616,0.00993298965410686,0.00819162481380162,0.00882740425085108,3.0150490554456337e-05,5.041732619171559e-10,0.03323411339897995,203000000000.0,Acier inoxydable
10,0.7975194396002918,2700,0.0277484870325699,0.06058945261252876,0.00606009938381373,0.01865804716405787,0.0015681960200071882,1.0753216589944947e-07,0.07975194396002919,69000000000.0,Aluminium
10,0.10297866603730804,7800,0.0011354112903678509,0.008749173766688635,0.0005347030257800179,0.0017639716007796036,8.990709723761618e-06,1.0447266906335567e-12,0.010297866603730804,203000000000.0,Acier inoxydable
10,0.4145502368301276,4510,0.017334433518067266,0.01852563028745222,0.002892187217675538,0.0024047705643049453,0.0003141762599106087,8.036349004314945e-09,0.04145502368301276,114000000000.0,Titane
10,0.13756976253736888,7800,0.012003911195210298,0.013502957830756144,0.000760733423573499,0.009624739429773517,0.00015476644569565177,1.945974698615847e-09,0.013756976253736888,203000000000.0,Acier inoxydable
10,0.6040741178824749,4510,0.010515468769841062,0.01634703506394643,0.0031754711116860437,0.01452715888545017,0.00012576616331880523,1.5451944150723912e-09,0.06040741178824749,114000000000.0,Titane
10,0.2768811605557869,4510,0.014509724992975075,0.01648514671449083,0.009907535608986731,0.0067497274347112285,0.00017232178038575238,3.6494998559562288e-09,0.027688116055578686,114000000000.0,Titane
10,0.8927080631838825,7850,0.009853082251314576,0.08489166611344617,0.003398722357491513,0.045929020849676525,0.0006803445786474301,6.616798364174871e-09,0.08927080631838825,210000000000.0,Acier de construction
10,0.5815776034977276,7850,0.01301842998084701,0.02311888431205081,0.00032835024601427984,0.015484975805213111,0.000295887081036569,4.250664159534454e-09,0.058157760349772755,210000000000.0,Acier de construction
10,0.3056349559720175,4510,0.027303362016558412,0.019115074449825742,0.005861355855844554,0.0018794775848543174,0.0005108895107291439,3.239070934171872e-08,0.03056349559720175,114000000000.0,Titane
10,0.5994403617237958,2400,0.026976268041246306,0.04996158807474917,0.012848867369749009,0.022005856615705647,0.001065026858657853,7.784357573641664e-08,0.059944036172379575,30000000000.0,Beton
10,0.9580349506316328,2400,0.050077468319594934,0.01872488093106255,0.031190553749080592,0.0021743918382331785,0.000869874146111498,1.9046059718816074e-07,0.09580349506316328,30000000000.0,Beton
10,0.9756524033566173,7850,0.04255134677344515,0.06065051715152885,0.011134927203699532,0.012049826231953572,0.0024465872493934547,3.8801121645306597e-07,0.09756524033566173,210000000000.0,Acier de construction
10,0.7311545329988036,4510,0.05033181425944093,0.01151455998673178,0.022046967646996825,0.008278065543557271,0.00039704245131284827,1.149546008090745e-07,0.07311545329988037,114000000000.0,Titane
10,0.946726209522651,7800,0.08727444885351307,0.09006370779263133,0.04579658749874221,0.0015365273584134994,0.007789892749691954,4.9768899174240225e-06,0.0946726209522651,203000000000.0,Acier inoxydable
10,0.3154916094104077,2400,0.020568123000518412,0.011639861532806611,0.00413293398028034,0.003006739686140716,0.00022698344709706075,8.422469028708493e-09,0.03154916094104077,30000000000.0,Beton
10,0.5239132839287198,2500,0.026672690762521364,0.02132128962813787,0.01847475649846014,0.004609666107853712,0.00048353370602767363,3.1293461057680296e-08,0.052391328392871986,69000000000.0,Verre
10,0.8095536671397394,7850,0.05520858342625005,0.038397431468262896,0.04701759181304379,0.0004930241526149924,0.0020966869902076875,5.341738496892688e-07,0.08095536671397394,210000000000.0,Acier de construction
10,0.8008776163704838,2400,0.07165854738491287,0.050620438337978,0.06033460126727744,0.021810899537343085,0.0023114351524208157,1.1530024441597212e-06,0.08008776163704838,30000000000.0,Beton
10,0.8307186175601367,7850,0.03651102186629493,0.030501376460281407,0.011752245068890088,0.024416017400450685,0.0008266934027970467,1.2040892302873598e-07,0.08307186175601367,210000000000.0,Acier de construction
10,0.9814217168394274,7850,0.01857854052081797,0.04649328748331605,0.0044825653425418725,0.010642378277770932,0.0008160722694246697,2.4765394194669963e-08,0.09814217168394274,210000000000.0,Acier de construction
10,0.3972203110000828,7850,0.007970406641398472,0.01507036533728558,0.003647597662339087,0.011857264653493751,7.686640914078262e-05,5.879389812146307e-10,0.039722031100008284,210000000000.0,Acier de construction
10,0.23468754267147604,2400,0.003913783729318919,0.005328314715507115,0.0024328990991354404,0.0008942706073078804,1.8678201283339666e-05,2.5546301950306042e-11,0.023468754267147604,30000000000.0,Beton
10,0.9462192110311236,4510,0.07101448101322945,0.05885087407001546,0.014812085275657031,0.034106503500269524,0.0036740758409565836,1.7471190565044226e-06,0.09462192110311236,114000000000.0,Titane
10,0.13776083590859473,2700,0.007636538232348767,0.003287273610071903,0.004884281455273454,0.0021602242345010437,1.4552247435699497e-05,1.010197555758108e-10,0.013776083590859472,69000000000.0,Aluminium
10,0.9382778225689431,2400,0.043054042760735226,0.04403596529109527,0.02081646088962795,0.0017210943202384088,0.0018600992400484642,2.915716836575047e-07,0.09382778225689431,30000000000.0,Beton
10,0.8354817539260576,7800,0.017875837237475323,0.03291776457172907,0.0002886415218626057,0.0033845354430397955,0.0005874556842446834,1.5669245170275557e-08,0.08354817539260576,203000000000.0,Acier inoxydable
10,0.5400322253154599,4510,0.0451344811503717,0.03718925634437992,0.02419499907611684,0.0035436832849489192,0.0015927783756663667,2.8076273421628393e-07,0.05400322253154599,114000000000.0,Titane
10,0.3404884793447551,2400,0.03076399869544734,0.033778329451487094,0.02507297618338628,0.011540210337161185,0.0007498090642450289,6.679856540399766e-08,0.03404884793447551,30000000000.0,Beton
10,0.12312145917942748,2400,0.0031482391124362415,0.007955502297440983,0.00025789259792200446,0.005635612215666424,2.359244081670088e-05,2.06785625570448e-11,0.012312145917942748,30000000000.0,Beton
10,0.9653934051707111,2500,0.08788510734830608,0.029192665823906117,0.04706784984198695,0.008286038076390835,0.002175594573752665,1.5793460784842247e-06,0.09653934051707111,69000000000.0,Verre
10,0.4461512992133043,2500,0.012587097377154627,0.021392460239337815,0.004890768752053392,0.004600820729554607,0.0002467674299115485,3.5102839877179698e-09,0.04461512992133043,69000000000.0,Verre
10,0.35459253323606266,2700,0.012365563082319658,0.029085454204677858,0.006686600125219432,0.017432442006102018,0.00024309424984498136,4.148553685281168e-09,0.03545925332360626,69000000000.0,Aluminium
10,0.8866158183644613,2500,0.02126900321469303,0.04273008904160265,0.018272421021487666,0.0208256256224631,0.0005282918017804393,2.367273650778817e-08,0.08866158183644614,69000000000.0,Verre
10,0.5267394950909083,2700,0.005930426781569868,0.00881977331560712,0.0018912545277906983,0.004450996589194202,4.3887052425757246e-05,1.5078798315961113e-10,0.05267394950909084,69000000000.0,Aluminium
10,0.13479982570002522,2400,0.010972113331731507,0.012469310651891366,0.001960924922844518,0.0092441903515156,0.00011868752638931318,1.3667536720219364e-09,0.013479982570002522,30000000000.0,Beton
10,0.10852786784711438,2700,0.005948665014806939,0.002422245203943576,0.0009458965047133225,0.001713186852545088,1.2788627846239833e-05,4.2370023695762e-11,0.010852786784711438,69000000000.0,Aluminium
10,0.30752558380488526,2400,0.020250735436059784,0.01875540565914474,0.007621649952411767,0.009149238754803009,0.0003100784628791704,1.2642228698129121e-08,0.030752558380488525,30000000000.0,Beton
10,0.3779168750250842,7850,0.022200549257169383,0.024261267481873523,0.006429741422941015,0.01210702546139345,0.00046076842065497186,2.185376317953581e-08,0.03779168750250842,210000000000.0,Acier de construction
10,0.17930520941367228,4510,0.009928176368703471,0.01600434290775329,0.004930104904830465,0.00566273956857579,0.00013097603893157017,1.2486163449131443e-09,0.01793052094136723,114000000000.0,Titane
10,0.16580213796872378,4510,0.006354929491814647,0.011908228912517298,0.002866593526099514,0.008627966210048063,5.0943083030306904e-05,2.3774536020645145e-10,0.016580213796872377,114000000000.0,Titane
10,0.19706102306602136,2400,0.019096501846352667,0.017292164926770978,0.016317413225555598,0.009694504476794685,0.00017203062388665929,6.525353202804752e-09,0.019706102306602136,30000000000.0,Beton
10,0.5259303559085919,2700,0.017193495006043044,0.01796469341939924,0.010380993520095428,0.00043685756290660243,0.0003043408510617971,7.568334638976487e-09,0.05259303559085919,69000000000.0,Aluminium
10,0.9303259643077498,2500,0.04213140438847736,0.07986667130296587,0.005251927649485802,0.0667422022314759,0.003014369808539794,4.969338404984375e-07,0.09303259643077498,69000000000.0,Verre
10,0.1460097954691571,8900,0.002342380756412568,0.005117042346561943,0.0014989864639783173,0.0035144952579756034,6.717880702913491e-06,4.4939250503981384e-12,0.01460097954691571,124000000000.0,Cuivre
10,0.6659678457631857,2700,0.049071780406917793,0.04784569901158481,0.0009213454741280305,0.04169221449172235,0.00230946070218365,4.711450131333925e-07,0.06659678457631857,69000000000.0,Aluminium
10,0.9507895944261406,2500,0.06058774689126378,0.017521112954812266,0.049984120266604926,0.009836097651520584,0.0005699160689917333,2.2237754051602097e-07,0.09507895944261406,69000000000.0,Verre
10,0.46321850999250613,7850,0.022902489220991192,0.02421694976976539,0.01770480246345506,0.0049174020306162435,0.00046756679948188357,2.1968799037305153e-08,0.04632185099925061,210000000000.0,Acier de construction
10,0.9702627948412923,2400,0.031043361259694483,0.07000522503844327,0.010428429984273492,0.025240927501748896,0.0019099742457444925,1.7213860004043133e-07,0.09702627948412923,30000000000.0,Beton
10,0.9770085742941096,2400,0.028497604613235073,0.0841195842705127,0.013951467779026595,0.04416453386308138,0.0017810465816042705,1.5223935716539312e-07,0.09770085742941095,30000000000.0,Beton
10,0.8101097475821999,7850,0.04117669606475972,0.06191676612819421,0.008579014276079808,0.01100643745414075,0.002455103476125609,3.5965222109814293e-07,0.08101097475821999,210000000000.0,Acier de construction
10,0.8187000777642378,7800,0.07941806864658725,0.07123865239398729,0.013989861542808343,0.02920593522532483,0.005249049196085526,2.9670036226097396e-06,0.08187000777642378,203000000000.0,Acier inoxydable
10,0.21760634110643257,4510,0.003162492548515069,0.020099547688318696,0.0014471107416958854,0.001705349684808503,6.109683994559708e-05,5.254709455200718e-11,0.021760634110643256,114000000000.0,Titane
10,0.3140376622979769,7850,0.021616239444108554,0.015805884091442703,0.009723496343859956,0.002954893802845733,0.00031293187605798675,1.3077494676658598e-08,0.031403766229797694,210000000000.0,Acier de construction
10,0.5948793163477356,8900,0.021561770859113698,0.03088832417207963,0.013125905993203792,0.01443195260872388,0.0004765745147799219,2.308300577743593e-08,0.05948793163477356,124000000000.0,Cuivre
10,0.11200026156510116,7800,0.0017046098122422571,0.006896950833417681,0.0009750941897803735,0.003374871853430506,8.465792129662785e-06,2.5860150223175364e-12,0.011200026156510116,203000000000.0,Acier inoxydable
10,0.5312777275455437,2500,0.007811745275600955,0.029226248004955737,0.003431386477266889,0.00489650156992335,0.00021150621550330374,1.1445242773488044e-09,0.05312777275455437,69000000000.0,Verre
10,0.23693097599558924,7800,0.0171519422175953,0.01948496825176138,0.014670430023811735,0.004318874521622708,0.00027084530311480076,7.0569257743018495e-09,0.023693097599558923,203000000000.0,Acier inoxydable
10,0.13666302871478883,8900,0.012604963679823614,0.005861740723491353,0.008630414328323798,0.0021569270165659863,5.52718550912317e-05,8.627512587686044e-10,0.013666302871478884,124000000000.0,Cuivre
10,0.7669302138740098,4510,0.06834260508069145,0.04885538350352938,0.045590197785125866,0.033245568755037314,0.0018232321258262849,1.0370654735943914e-06,0.07669302138740099,114000000000.0,Titane
10,0.349214305627821,2700,0.010362840128744784,0.03371307105490812,0.0019774256607731993,0.011269093330773375,0.0003270793712651067,3.1192030339874285e-09,0.0349214305627821,69000000000.0,Aluminium
10,0.7800319727046442,4510,0.0420092487636649,0.055769587671577116,0.03666794941299285,0.037493543436171894,0.0009680271279109013,1.9050838412935495e-07,0.07800319727046442,114000000000.0,Titane
10,0.5722131782656886,7800,0.027950929263927792,0.04408613551503582,0.021202168162830184,0.0037605549064934677,0.0011525165377876704,7.723812850155036e-08,0.05722131782656886,203000000000.0,Acier inoxydable
10,0.2655526090638294,8900,0.01561129662921314,0.009535425305745533,0.00993528038620815,0.005947743446641974,8.976785412607886e-05,2.537177709493584e-09,0.026555260906382938,124000000000.0,Cuivre
10,0.2355904013193011,2500,0.021133127163334743,0.0045249370591251515,0.018598156650491773,0.0008901890134877684,7.907019555518552e-05,3.081744543018968e-09,0.02355904013193011,69000000000.0,Verre
10,0.9358558770916504,4510,0.01622086811765798,0.0349593861043902,0.014343234502291373,0.005320947214552459,0.0004907519978009584,1.112540181435073e-08,0.09358558770916504,114000000000.0,Titane
10,0.8840654469481817,2700,0.04602180248840618,0.011755371497982024,0.02568002539707955,0.0007546494853384192,0.0005216239673085846,9.442237982202472e-08,0.08840654469481816,69000000000.0,Aluminium
10,0.3178475007781235,8900,0.0064026318938060645,0.011457594571190456,0.0009620543503595883,0.003912901364330742,6.959433664772087e-05,2.503135421492579e-10,0.031784750077812354,124000000000.0,Cuivre
10,0.9239272009322745,8900,0.024563907255630086,0.010127218928511194,0.01010735283578025,0.0019395176712123567,0.00022916067708323633,1.2341498839185989e-08,0.09239272009322745,124000000000.0,Cuivre
10,0.8614117443561748,7850,0.024268087142205706,0.08341922636276879,0.005611765544949082,0.06311604021556735,0.001670232634891715,9.842590028384793e-08,0.08614117443561749,210000000000.0,Acier de construction
10,0.2043919819800835,2700,0.00776271816637283,0.007308885093425867,0.004040660764857973,0.0014509559708329827,5.087399422778732e-05,2.7693556921312034e-10,0.020439198198008348,69000000000.0,Aluminium
10,0.8114452901584016,4510,0.04857849715468371,0.07820037640311925,0.019753631543906025,0.06715311396645803,0.002472338892274782,7.039328663352972e-07,0.08114452901584016,114000000000.0,Titane
10,0.18097432232884422,8900,0.01082298055169782,0.010021559100215308,0.0008891340438136194,0.005876649230204609,0.00010323801034519457,1.0584088325340972e-09,0.018097432232884424,124000000000.0,Cuivre
10,0.24215141789757336,4510,0.008868628225395032,0.02101301985108264,0.0004438742398230581,0.006316460014786019,0.00018355294706466174,1.2214064405882527e-09,0.024215141789757335,114000000000.0,Titane
10,0.7885708628817076,7800,0.04213059606766083,0.03356334120247726,0.01613096545382852,0.019446797089710453,0.0011003479588409149,2.0235691751104188e-07,0.07885708628817076,203000000000.0,Acier inoxydable
10,0.342553067606494,2700,0.011264260816750115,0.020268953363320987,0.0021500240037481346,0.014062472105944909,0.0001980801245871719,2.4024693006227947e-09,0.034255306760649404,69000000000.0,Aluminium
10,0.44152834252407147,2700,0.03885574722895146,0.014367309286920512,0.017497675765796677,0.0004557936807647366,0.0005502772079706298,7.003255264453995e-08,0.044152834252407146,69000000000.0,Aluminium
10,0.7140256063091373,4510,0.011174064780708034,0.06275548990750952,0.002393989855481234,0.04626578755713955,0.0005904740835039386,7.243423907660536e-09,0.07140256063091373,114000000000.0,Titane
10,0.8828992295851736,7850,0.037958611606039375,0.0816667054948409,0.03072942193878237,0.06978406599853562,0.0009555307463506297,2.0346792132072652e-07,0.08828992295851737,210000000000.0,Acier de construction
10,0.2960945203824659,2700,0.0033524009745546333,0.02639230484099369,0.0025473264139924123,0.005447820194120159,7.460021219052666e-05,7.535958563032576e-11,0.02960945203824659,69000000000.0,Aluminium
10,0.6055474505634852,4510,0.00706454511689394,0.013612569724364962,0.006062116590888826,0.01055863676588537,3.215892585899833e-05,2.0393574057766214e-10,0.06055474505634852,114000000000.0,Titane
10,0.9558418844290815,2700,0.02844252886460641,0.034065735352541884,0.018110083325816085,0.008902374635610187,0.0008076929146101834,6.091282247634379e-08,0.09558418844290814,69000000000.0,Aluminium
10,0.8303042981540335,2700,0.07834883580335451,0.01089185493628294,0.0023191659185037533,0.002531723883634369,0.0008474926662508015,4.3653153959336567e-07,0.08303042981540334,69000000000.0,Aluminium
10,0.24006235764300005,7850,0.004179308245608398,0.023809279622135512,0.0009325926047038269,0.006908994679168894,9.306304130305595e-05,1.443695744097549e-10,0.024006235764300006,210000000000.0,Acier de construction
10,0.13286536042570676,4510,0.0034027524407570283,0.006075648123512295,7.071279627530823e-05,0.003546450695447462,2.0423147035934722e-05,1.994803652758275e-11,0.013286536042570676,114000000000.0,Titane
10,0.3868354911645504,2700,0.031514627654718616,0.03710175081542431,0.0039231260696537575,0.012447930382215032,0.001120413062090547,9.67093617020854e-08,0.03868354911645504,69000000000.0,Aluminium
10,0.4237257126222127,4510,0.031307830476670705,0.025602124329291598,0.016123949582693323,0.019146273554950907,0.0004928334188476251,5.8783384854173456e-08,0.04237257126222127,114000000000.0,Titane
10,0.5213791512081685,2400,0.0096340243220033,0.03179640273754589,0.006592847526398525,0.007348922274065387,0.0002578769932894624,2.1938057865077464e-09,0.05213791512081685,30000000000.0,Beton
10,0.7496249463552122,8900,0.012656175352290355,0.01689237257890215,0.0031029567032884024,0.0005699469653644467,0.00021202430871811038,2.852337126060827e-09,0.07496249463552121,124000000000.0,Cuivre
10,0.8465707076351868,2400,0.03357739320298241,0.04780649395483329,0.01934101005331359,0.014961351741895636,0.0013158497907262748,1.4179528236928124e-07,0.08465707076351868,30000000000.0,Beton
10,0.661498058982536,7800,0.05254034811107446,0.0357509500751193,0.042902253245609256,0.009470710019255622,0.0014720525625865784,3.697788771472095e-07,0.0661498058982536,203000000000.0,Acier inoxydable
10,0.6288453846309418,7800,0.03198595443546931,0.009026978032965951,0.025230532493986983,0.004123017105127458,0.00018471059100824884,1.90988247469885e-08,0.06288453846309418,203000000000.0,Acier inoxydable
10,0.12432023209116584,7850,0.0022079116917401646,0.008679896178032474,0.0010100315473905773,0.0007589086410435156,1.8397922585527404e-05,7.720189513067704e-12,0.012432023209116584,210000000000.0,Acier de construction
10,0.8020657654638983,2400,0.030518699745764613,0.047587679533592525,0.0019787306680838323,0.016729603118883128,0.001419210724527173,1.1271189353803344e-07,0.08020657654638982,30000000000.0,Beton
10,0.7538262973876777,7850,0.04617844459960461,0.02505802205303011,0.033477351053875164,0.018271220237348586,0.0005454684290831346,1.4850180792578494e-07,0.07538262973876778,210000000000.0,Acier de construction
10,0.8355683001687487,7850,0.07537949403327118,0.07292228226012086,0.04451658548905298,0.044307252175890995,0.0035244371612462174,2.2770561771284715e-06,0.08355683001687488,210000000000.0,Acier de construction
10,0.4847951909917244,2500,0.013777143649327351,0.026089527068419587,0.010177502949554058,0.020094491127656707,0.00015492741944311692,3.9201156899023236e-09,0.04847951909917244,69000000000.0,Verre
10,0.9247250575433102,2400,0.04574188575115236,0.044188477889197636,0.02093601655707978,0.025555894163779,0.0014862256837811449,3.3288462917382356e-07,0.09247250575433102,30000000000.0,Beton
10,0.6086367391077832,8900,0.03609988785620929,0.02371268928180072,0.0053180528017437575,0.004335719259633688,0.0008329678398858727,9.291015451874249e-08,0.060863673910778314,124000000000.0,Cuivre
10,0.7548247175675034,7800,0.059082440031779794,0.040663411474100616,0.04202704215282253,0.032716254465336374,0.001027526164408976,4.964917429931598e-07,0.07548247175675034,203000000000.0,Acier inoxydable
10,0.6994097493912713,7800,0.02242751751458704,0.06892929392890874,0.01987482525461741,0.059622376898018255,0.0003609286247456681,2.579209474681066e-08,0.06994097493912713,203000000000.0,Acier inoxydable
10,0.7145446353142043,2500,0.026839285922591574,0.05970039648209852,0.012029615988409207,0.004592115256300881,0.0015470746277673074,9.551915749565673e-08,0.07145446353142043,69000000000.0,Verre
10,0.9925092070050966,2400,0.06729141656772768,0.028368770419736733,0.026654555729624507,0.025132404525941135,0.0012390816707725703,6.806799222460372e-07,0.09925092070050966,30000000000.0,Beton
10,0.8434778719094473,4510,0.04697235260750742,0.058681720430190674,0.0354563579734178,0.010113992336545495,0.002397813130837127,4.6924542304711194e-07,0.08434778719094474,114000000000.0,Titane
10,0.29508093658103773,2500,0.004395427658536179,0.019060342264236172,0.002031947230401101,0.0005831780805071467,8.259336848387265e-05,1.344739310613975e-10,0.029508093658103772,69000000000.0,Verre
10,0.576953364555763,2400,0.04520826766160216,0.038846698607323975,0.014062780050390558,0.029047529242600317,0.001347702933663514,2.923749645366826e-07,0.0576953364555763,30000000000.0,Beton
10,0.8192200286227228,7800,0.03328409693050176,0.04083332007811145,0.028191294098984358,0.03520996891986479,0.00036648559443805797,5.973116235500227e-08,0.08192200286227228,203000000000.0,Acier inoxydable
10,0.6523748065743418,8900,0.044213354817199325,0.051109006386971426,0.014160529925733209,0.026686950831868114,0.0018817992678604348,3.6179438857787996e-07,0.06523748065743418,124000000000.0,Cuivre
10,0.8915793834204555,2400,0.031900244923361444,0.06651984545141493,0.014090473689122125,0.045411128515148474,0.0014821350506282437,1.6936344518485671e-07,0.08915793834204555,30000000000.0,Beton
10,0.43923492251170304,7800,0.02535825589846963,0.013751775580387541,0.00497687725763945,0.0057353155669491234,0.00032017708261525843,1.8627913703124963e-08,0.0439234922511703,203000000000.0,Acier inoxydable
10,0.5945637473465641,2400,0.03139156399813509,0.006250476726157628,0.014680913751301422,0.005076499569181458,0.0001216845878343593,1.4774216447028943e-08,0.05945637473465641,30000000000.0,Beton
10,0.45816208092014576,2500,0.036796834196347994,0.034278272312928376,0.004932185830049447,0.03014727824304499,0.001112639924271187,1.42019590450095e-07,0.045816208092014574,69000000000.0,Verre
10,0.7207712273933126,2500,0.02796775367029062,0.009064579232178606,0.019555824056408138,0.00036016309783946763,0.0002464726329174438,1.6300448401023842e-08,0.07207712273933126,69000000000.0,Verre
10,0.9797144618432775,8900,0.059122448225364624,0.029846975973416318,0.005939723848806798,0.02163604617531253,0.0016361141522106193,5.136377935211112e-07,0.09797144618432775,124000000000.0,Cuivre
10,0.4627710615059555,2500,0.03468594396879807,0.01038027326743286,0.00919253042307408,0.005309964426363216,0.00031123756740020366,3.5754683292060394e-08,0.04627710615059555,69000000000.0,Verre
10,0.8625702765759874,2700,0.07090081639566524,0.07189533281637213,0.052802450509810174,0.030145552982340312,0.0035056787222779618,1.7655383211901795e-06,0.08625702765759874,69000000000.0,Aluminium
10,0.6321437827540495,7800,0.024522323076925704,0.01728689769968085,0.021181003176501637,0.014844425800166627,0.00010949506036266542,9.488258978760136e-09,0.06321437827540495,203000000000.0,Acier inoxydable
10,0.12286519617327114,2400,0.004101503915834615,0.012020261523859948,0.0015184822780007743,0.010917770543480023,3.272270862391443e-05,6.592783730816417e-11,0.012286519617327114,30000000000.0,Beton
10,0.882339295161897,7850,0.03263483427022039,0.038647988554520396,0.012994103205491346,0.01823974551852378,0.0010242615656445514,1.0860632977328476e-07,0.0882339295161897,210000000000.0,Acier de construction
10,0.4387856128872486,4510,0.04254648494404058,0.026588771142421856,0.02117539970552605,0.013447068949514569,0.0008465116912178528,1.6001071094457202e-07,0.04387856128872486,114000000000.0,Titane
