NbElts,L_tot,rho,h,b,S,I,L,E
10,0.7027301476442355,2400,0.05289819222192902,0.03720112711255154,0.0019678723728721666,4.588781126986903e-07,0.07027301476442355,30000000000.0
10,0.7012554231099837,2700,0.026418652466309502,0.045296877277340296,0.0011966824585991252,6.960156463936772e-08,0.07012554231099836,69000000000.0
10,0.6576633838645942,2700,0.03790152161100048,0.04041305948690254,0.0015317164475094846,1.8336245759995583e-07,0.06576633838645943,69000000000.0
10,0.8191406723761395,4510,0.034535757539886795,0.03248885675399866,0.0011220272796042111,1.1152189572533043e-07,0.08191406723761395,114000000000.0
10,0.9690827150518349,8900,0.011982058338948097,0.08127714975066688,0.0009738675499359114,1.1651491120506973e-08,0.09690827150518348,124000000000.0
10,0.822783295266781,8900,0.03403638035253303,0.011589818695425845,0.0003944754773344122,3.808250438083675e-08,0.0822783295266781,124000000000.0
10,0.8521758169677627,7850,0.07773232998398276,0.05351410601268536,0.004159776147375894,2.094556527568083e-06,0.08521758169677626,210000000000.0
10,0.43155354510702326,7850,0.018138339986654005,0.026872146131100765,0.0004874161226969547,1.3363300078070565e-08,0.04315535451070233,210000000000.0
10,0.7665434719129055,7800,0.0458078992860064,0.00843290434038874,0.0003862936327130536,6.754870934070916e-08,0.07665434719129055,203000000000.0
10,0.6604284457717724,7800,0.016525087584812376,0.018421002904197965,0.00030440868639195455,6.927289454949131e-09,0.06604284457717724,203000000000.0
10,0.4699693877606085,7800,0.02203360696594038,0.03920017107136495,0.0008637211623840812,3.494326735025769e-08,0.04699693877606085,203000000000.0
10,0.7712103221824731,2400,0.02369044372960152,0.06383505345446257,0.0015122807418390507,7.072900786581282e-08,0.07712103221824732,30000000000.0
10,0.48158210398412193,2500,0.011645107141947279,0.025733928031231035,0.0002996743491068458,3.386532922371583e-09,0.04815821039841219,69000000000.0
10,0.15497715651133515,2400,0.006597743818044289,0.0063901613281720235,4.216064739925265e-05,1.5293853364258912e-10,0.015497715651133514,30000000000.0
10,0.4707792261613153,7800,0.03842509528332868,0.027460858352113298,0.0010551860987419457,1.298307964330609e-07,0.04707792261613153,203000000000.0
10,0.2608971056550159,7850,0.014963065147672575,0.024765501483170405,0.0003705678121074606,6.913971435340077e-09,0.02608971056550159,210000000000.0
10,0.6410503008024718,7850,0.010334209158162022,0.05943486200650774,0.0006142122952617483,5.466278493233232e-09,0.06410503008024718,210000000000.0
10,0.17408329216993518,4510,0.004694948991871364,0.015223028624471412,7.147134289369096e-05,1.3128419716737524e-10,0.017408329216993517,114000000000.0
10,0.4166841978658956,8900,0.02242290943551028,0.034036768777264394,0.0007632033837700035,3.1977386552636945e-08,0.04166841978658956,124000000000.0
10,0.2296422584615073,2400,0.021307020552841886,0.008549373772208914,0.0001821616826783827,6.8916185748666545e-09,0.02296422584615073,30000000000.0
10,0.6804576207027215,7850,0.06475054346530204,0.0611981221921091,0.003962611670995026,1.384481331560734e-06,0.06804576207027216,210000000000.0
10,0.9983920991645481,7800,0.08119255434313656,0.02456623749122744,0.0019945955725128826,1.0957362106460788e-06,0.09983920991645481,203000000000.0
10,0.9914680624767407,7800,0.06305299555665295,0.08687449364635588,0.005477697061870152,1.8147976680883373e-06,0.09914680624767407,203000000000.0
10,0.7952661398661818,2400,0.02205141597608303,0.01339122074085082,0.00029529537898405225,1.196598263985133e-08,0.07952661398661817,30000000000.0
10,0.7668819717123236,2700,0.011524913539219637,0.03369589920655717,0.00038834232498183096,4.2984198414165086e-09,0.07668819717123236,69000000000.0
10,0.7361512518941379,2700,0.05539743807472267,0.03302721533969364,0.001829623116561209,4.679072280999466e-07,0.0736151251894138,69000000000.0
10,0.9530292759490288,7850,0.07631252427938741,0.08444620433807544,0.006444303018851493,3.127420986419073e-06,0.09530292759490287,210000000000.0
10,0.8932889861714259,2700,0.07912767890958261,0.06912047781293885,0.005469342974459154,2.8537160986955975e-06,0.08932889861714259,69000000000.0
10,0.7450436522238846,2700,0.05868799107022078,0.023779696090095295,0.0013955825917880767,4.0056480184487924e-07,0.07450436522238846,69000000000.0
10,0.22330036184242436,2700,0.018879355920112445,0.020490342203765544,0.0003868444633897909,1.149025025145358e-08,0.022330036184242435,69000000000.0
10,0.40932084346202613,2500,0.027896180627513967,0.0395866236824506,0.001104315604679064,7.161458109320332e-08,0.040932084346202616,69000000000.0
10,0.16714179485120656,7850,0.011409402876031934,0.012903466111112047,0.00014722084335890237,1.597032987021402e-09,0.016714179485120655,210000000000.0
10,0.5562357667940964,2500,0.026218974207168722,0.04539682710904623,0.001190258239059381,6.818539221277762e-08,0.055623576679409634,69000000000.0
10,0.9320200465836527,4510,0.07728960814769063,0.04457571444666765,0.003445239502486295,1.7150642053933659e-06,0.09320200465836527,114000000000.0
10,0.8107466098709928,7850,0.024039575626092227,0.031056103511706463,0.000746575549021416,3.59539085745684e-08,0.08107466098709928,210000000000.0
10,0.9479969999714873,2500,0.08512369833007426,0.01915111181310105,0.0016302134646639353,9.84383210224658e-07,0.09479969999714874,69000000000.0
10,0.961684748744886,2700,0.01793073706477788,0.06714676526217228,0.0012039909926663723,3.2258062282529524e-08,0.0961684748744886,69000000000.0
10,0.7497755567572058,7850,0.05182845413659751,0.0730355930061984,0.0037853218824609553,8.473407256885613e-07,0.07497755567572058,210000000000.0
10,0.894768310107385,2500,0.08912231354190042,0.06466432687139506,0.005763034414408407,3.814546125660939e-06,0.0894768310107385,69000000000.0
10,0.8369586396132326,2400,0.07039312125759692,0.02439309075145007,0.0017171057951143908,7.090490062964805e-07,0.08369586396132325,30000000000.0
10,0.5707872809283332,8900,0.037323072440776435,0.031194426744038196,0.0011642718491162315,1.3515369585014e-07,0.05707872809283332,124000000000.0
10,0.5681080658189581,8900,0.031300537785129944,0.022650592176373847,0.0007089757162721583,5.788335729956098e-08,0.056810806581895815,124000000000.0
10,0.7382742977168312,4510,0.04430874689804199,0.013175715732791384,0.0005837994536048033,9.551275537076022e-08,0.07382742977168312,114000000000.0
10,0.9783768633393793,7850,0.017677267038177,0.08844551862456752,0.0015634750510565374,4.071364209248743e-08,0.09783768633393794,210000000000.0
10,0.7796164487278215,4510,0.05583615391284538,0.023127081385033554,0.0012913272757696349,3.3549501366653554e-07,0.07796164487278215,114000000000.0
10,0.22403022817934182,2500,0.017146735723965533,0.010510706989456123,0.00018022431502024152,4.415654104943938e-09,0.02240302281793418,69000000000.0
10,0.2268235941418987,4510,0.005599443861078242,0.021230281250044166,0.0001188777680145243,3.106055317584609e-10,0.02268235941418987,114000000000.0
10,0.9758282546219711,2400,0.06909088348035806,0.09310388593180927,0.006432629734483182,2.5588734022946455e-06,0.09758282546219711,30000000000.0
10,0.6535964543859142,4510,0.06520017629050245,0.023355969179714456,0.0015228133079529245,5.394646076290461e-07,0.06535964543859142,114000000000.0
10,0.2673921261169251,2500,0.007258083993478794,0.00529188163847343,3.840892141558834e-05,1.6861447127375235e-10,0.026739212611692507,69000000000.0
10,0.1695639233110634,2500,0.014725183827617987,0.008504536771016763,0.00012523086732195852,2.262828253823178e-09,0.01695639233110634,69000000000.0
10,0.9707781875675511,7850,0.05042086422720196,0.08409416818330176,0.004240100636269745,8.982877744543636e-07,0.09707781875675511,210000000000.0
10,0.8355616108269398,8900,0.013782442688842602,0.039147120769490784,0.0005395429484387066,8.5407727277587e-09,0.08355616108269398,124000000000.0
10,0.527129945601982,2500,0.008497547819919541,0.047887983563553616,0.00040693043033081786,2.4486468587107334e-09,0.0527129945601982,69000000000.0
10,0.36196145830633286,2400,0.02585662995124264,0.016745346968487743,0.0004329782399693503,2.4122852690240058e-08,0.03619614583063328,30000000000.0
10,0.8563806895145019,2500,0.053248113722692676,0.010245339102043102,0.0005455449816331412,1.289014416826687e-07,0.08563806895145018,69000000000.0
10,0.25978050879791637,2400,0.02200728371263811,0.018068483568774392,0.000397638244155158,1.6048697308814898e-08,0.025978050879791638,30000000000.0
10,0.6668525984290244,4510,0.05305896971528894,0.007190401048320677,0.0003815152714636286,8.950520800068666e-08,0.06668525984290244,114000000000.0
10,0.9716829232629212,4510,0.06235976913959174,0.06259696522043638,0.0039035322999854665,1.2649854455795793e-06,0.09716829232629212,114000000000.0
10,0.40348921044188246,4510,0.03665040623146595,0.02719728416533168,0.0009967915130520224,1.115785391277585e-07,0.040348921044188246,114000000000.0
10,0.46357175130730877,4510,0.0319060379164635,0.02246914554781971,0.0007169014097992727,6.081685282134486e-08,0.04635717513073088,114000000000.0
10,0.8193183476361543,2500,0.02136920038658225,0.022180047811229054,0.0004739698862621287,1.8036241708951464e-08,0.08193183476361543,69000000000.0
10,0.11572807139936904,7800,0.002307299033876064,0.0034350618534910787,7.925714895864487e-06,3.5161303609716506e-12,0.011572807139936903,203000000000.0
10,0.11103621045894563,2500,0.0020236723082191032,0.009217488735820824,1.865317670600211e-05,6.3657845541795766e-12,0.011103621045894563,69000000000.0
10,0.8331017785395457,2500,0.07145216359135949,0.031120911564579523,0.0022236564642245673,9.460568074128593e-07,0.08331017785395457,69000000000.0
10,0.613704473835546,2700,0.04192545985307261,0.043358684076665585,0.0018178327685383017,2.662737480154809e-07,0.061370447383554606,69000000000.0
10,0.4288471467613023,2700,0.019976590570111485,0.021027764894444044,0.0004200630499008722,1.3969342724572928e-08,0.04288471467613023,69000000000.0
10,0.6857945301399061,2400,0.04586004715792964,0.057258206422313974,0.002625864046705789,4.6021416821377057e-07,0.06857945301399061,30000000000.0
10,0.102777893655268,8900,0.005346491297731049,0.006275793894641125,3.355347744405242e-05,7.992709326507257e-11,0.0102777893655268,124000000000.0
10,0.7082618479426621,2500,0.028935693432516115,0.03565382746574574,0.0010316682212446417,7.198244532656757e-08,0.07082618479426621,69000000000.0
10,0.35219409998421125,7850,0.021114007805727936,0.008630145089687636,0.00018221695078822936,6.769379850990746e-09,0.035219409998421124,210000000000.0
10,0.878032279749372,8900,0.022023135299807494,0.050401254142751484,0.0011099936392657988,4.4863953090636534e-08,0.0878032279749372,124000000000.0
10,0.7323854853235602,2700,0.03798290273032287,0.028355924896390144,0.0010770403371679275,1.2948725529798862e-07,0.07323854853235602,69000000000.0
10,0.7889390119457517,4510,0.03909512210806845,0.06195592414736764,0.0024221744198595647,3.085100492702216e-07,0.07889390119457516,114000000000.0
10,0.3573172298981645,2500,0.013696149010998755,0.028268347869339003,0.00038716750471321615,6.052218492464993e-09,0.03573172298981645,69000000000.0
10,0.48944878049936724,2500,0.017552501993679196,0.03557585590844876,0.0006244452817598906,1.6032129214604548e-08,0.048944878049936726,69000000000.0
10,0.6335186198419673,8900,0.027921769430370613,0.007541737880432966,0.00021057866620174124,1.3681036371979143e-08,0.06335186198419673,124000000000.0
10,0.4221506578128278,2700,0.02393665186332397,0.013737866315965025,0.00032883852335013983,1.5701033858631323e-08,0.04221506578128278,69000000000.0
10,0.9168900044442344,2400,0.05741218076958025,0.03705155798974707,0.002127210745101944,5.843019816907071e-07,0.09168900044442344,30000000000.0
10,0.49544798393579736,7850,0.015618407709299075,0.007290892139444496,0.00011387212599836795,2.3147798556327402e-09,0.04954479839357974,210000000000.0
10,0.18676541158493193,2700,0.005497452987238964,0.01406569785632964,7.732551269788006e-05,1.947442350832595e-10,0.018676541158493192,69000000000.0
10,0.9561357301387908,7850,0.08292059017472062,0.05501155019516303,0.004561590208609185,2.6137243907175456e-06,0.09561357301387909,210000000000.0
10,0.5406259563916248,7850,0.04700011915733616,0.022763484518336104,0.0010698864847979738,1.9694926904227716e-07,0.05406259563916248,210000000000.0
10,0.7219514993799522,7800,0.0602583640268622,0.05894741058061223,0.00355207452520744,1.0748193993404946e-06,0.07219514993799522,203000000000.0
10,0.9671255006463917,2400,0.0426236425847862,0.08465751675684248,0.0036084117363592025,5.463059914539586e-07,0.09671255006463916,30000000000.0
10,0.5403306952171317,2500,0.0071396055836798955,0.053769171233297844,0.0003838906751670937,1.6307025791195703e-09,0.054033069521713176,69000000000.0
10,0.3466000900849504,2500,0.006760810401841304,0.013716430580707326,9.273418654618025e-05,3.5322882320456335e-10,0.034660009008495044,69000000000.0
10,0.5646671407218067,2500,0.052612199380874095,0.04096484544125413,0.0021552506159619534,4.971522924540423e-07,0.056466714072180665,69000000000.0
10,0.7338120644363684,2400,0.04174975568567044,0.04088416409455101,0.0017069038623603644,2.479337743689851e-07,0.07338120644363684,30000000000.0
10,0.9728843169477149,7850,0.05080437366852224,0.03226184185432982,0.0016390426688021426,3.5254228640920065e-07,0.0972884316947715,210000000000.0
10,0.318872910624144,2400,0.030920542931273578,0.031157793231538253,0.0009634158832595239,7.675855281167286e-08,0.031887291062414405,30000000000.0
10,0.3723299916835672,7850,0.018669139324753364,0.025780487526574938,0.0004812995134936938,1.3979214543976428e-08,0.03723299916835672,210000000000.0
10,0.6836029200990958,7850,0.009313319451376735,0.0160792117507255,0.00014975083556083716,1.0824229896263643e-09,0.06836029200990959,210000000000.0
10,0.6077329912441531,7800,0.03421731841379147,0.014717727742023923,0.0005036011764763248,4.913573222742486e-08,0.060773299124415314,203000000000.0
10,0.9032892832627039,2700,0.08370169137622165,0.027290001273999262,0.0022842192642929817,1.3335982341476476e-06,0.09032892832627039,69000000000.0
10,0.5809860552432591,8900,0.023865382525730852,0.015586377274277715,0.00037197485584099585,1.765505755785217e-08,0.05809860552432591,124000000000.0
10,0.5091348825201735,2500,0.042456104827617885,0.050676679989602284,0.0021515344379542003,3.231821380185953e-07,0.050913488252017344,69000000000.0
10,0.35122880554309877,2400,0.021287648388325264,0.02722062356411386,0.0005794630633438171,2.1882648709669156e-08,0.03512288055430988,30000000000.0
10,0.5397408083220803,2400,0.04563174021106428,0.03571547300816135,0.0016297591858236973,2.827979481875012e-07,0.053974080832208025,30000000000.0
10,0.4493002902213393,2400,0.017879355389808057,0.035047570310972276,0.000626627965139159,1.669291725286032e-08,0.04493002902213393,30000000000.0
10,0.17950893734393725,2700,0.007108655095553154,0.010897314485104682,7.74652501423846e-05,3.2621247703907845e-10,0.017950893734393725,69000000000.0
10,0.26249252339371876,7800,0.00922683760717702,0.00909177925751676,8.38883707694076e-05,5.951497670770473e-10,0.026249252339371875,203000000000.0
10,0.1593575133289841,4510,0.012457425291937763,0.013063902487006082,0.00016274258925303822,2.1046338836062042e-09,0.015935751332898408,114000000000.0
10,0.9110539774149888,7850,0.0468339991641116,0.042289718193783875,0.0019805966265381892,3.6202392837585146e-07,0.09110539774149888,210000000000.0
10,0.4079204379278135,7850,0.019150384769519902,0.025854611785733703,0.0004951257637633645,1.5131754540107922e-08,0.040792043792781355,210000000000.0
10,0.6380100183035268,2500,0.05989551781985881,0.05776483092952188,0.0034598544603003088,1.0343445541861802e-06,0.06380100183035267,69000000000.0
10,0.45007690460221406,7800,0.013410095758075486,0.03484113276330903,0.0004672229266757953,7.001750926792429e-09,0.045007690460221406,203000000000.0
10,0.4657133888851973,7800,0.030834799334898428,0.02504732447826095,0.0007723292241632658,6.119324379706669e-08,0.046571338888519734,203000000000.0
10,0.2705568262762724,8900,0.013113072917445408,0.02440763531259433,0.0003200591015964649,4.586251725518364e-09,0.027055682627627243,124000000000.0
10,0.2936910832418888,7800,0.014509056817981661,0.01613261582486282,0.00023406903962560474,4.1062093734119256e-09,0.029369108324188882,203000000000.0
10,0.6131211353371977,4510,0.048827025050734885,0.058283022949487326,0.002845786621587174,5.65381528771543e-07,0.06131211353371977,114000000000.0
10,0.8130175464346866,7850,0.038064556272598846,0.06839553502274633,0.0026034456916678326,3.1434663780355944e-07,0.08130175464346866,210000000000.0
10,0.41585717051327553,7850,0.033554517230053225,0.018524832841823793,0.0006215918227748323,5.832114422288695e-08,0.041585717051327555,210000000000.0
10,0.8767090692485016,8900,0.021106733195321567,0.032793300639434,0.0006921594471905017,2.5696084135990472e-08,0.08767090692485016,124000000000.0
10,0.16436357009962982,2700,0.007077989210119686,0.00589838716952765,4.1748720743025105e-05,1.742937118264447e-10,0.01643635700996298,69000000000.0
10,0.12441367303340767,7850,0.012089024270201889,0.006874571846845483,8.310686590376167e-05,1.0121343343971215e-09,0.012441367303340767,210000000000.0
10,0.6848607313904269,7850,0.06808466351852768,0.028461369264890485,0.0019377827496766342,7.485527847615853e-07,0.06848607313904269,210000000000.0
10,0.9868501495141413,2700,0.07343781680810982,0.03648527432082226,0.0026793988917661786,1.2041917356682106e-06,0.09868501495141413,69000000000.0
10,0.11113663734783233,4510,0.005677997902635847,0.0015255574795778179,8.662112169393278e-06,2.3271962733543828e-11,0.011113663734783234,114000000000.0
10,0.3780702195138651,2700,0.028248699942750154,0.02834381963962452,0.0008006760562311819,5.324422701942077e-08,0.03780702195138651,69000000000.0
10,0.6510240973127812,7800,0.006725838443654101,0.0572808691375881,0.00038526187173150975,1.4523378193798908e-09,0.06510240973127812,203000000000.0
10,0.5149954685052036,2400,0.01964260641575289,0.038673078702711125,0.00075964006384279,2.4424452924042936e-08,0.05149954685052036,30000000000.0
10,0.1908232689218241,8900,0.017955584724442225,0.010907892878444346,0.00019585759474404743,5.262090048596405e-09,0.01908232689218241,124000000000.0
10,0.2520062479640863,7850,0.005188749720602582,0.020660764021012627,0.00010720353354146516,2.4052116588776304e-10,0.02520062479640863,210000000000.0
10,0.3788115234627749,4510,0.019026849862398963,0.030566234306014354,0.0005815791509994437,1.75453229122315e-08,0.037881152346277494,114000000000.0
10,0.17570532783927328,8900,0.0164244639744889,0.01366300400404648,0.000224407517047759,5.0447374002050445e-09,0.01757053278392733,124000000000.0
10,0.7285423155146971,2500,0.06102306366025807,0.04369290966842449,0.002666275208198173,8.273928119984601e-07,0.07285423155146971,69000000000.0
10,0.25793880077235565,2400,0.0138615351431227,0.015110168555312711,0.0002094501324479747,3.353683344399722e-09,0.025793880077235563,30000000000.0
10,0.7382299850387719,7800,0.06935413478098149,0.061420745097814866,0.00425978263386216,1.7074614564612517e-06,0.07382299850387719,203000000000.0
10,0.21692048340711523,2700,0.0076605809339611985,0.008632151566390668,6.612729570855565e-05,3.2338727510506896e-10,0.021692048340711523,69000000000.0
10,0.8109879359088616,2400,0.07317602292139255,0.04661578113925531,0.0034111574691447653,1.522152363537958e-06,0.08109879359088616,30000000000.0
10,0.2771136447789538,2400,0.01674523978383684,0.007705168732879657,0.00012902489800699213,3.0149146355151002e-09,0.02771136447789538,30000000000.0
10,0.6765454256324923,8900,0.039032000579965906,0.03253130737422388,0.0012697620082977557,1.6120655819314014e-07,0.06765454256324924,124000000000.0
10,0.5552521707729315,2500,0.047760825419750026,0.04962207593167095,0.0023699913055381158,4.5051489510105405e-07,0.05552521707729315,69000000000.0
10,0.5968363109335508,2700,0.037110602500702604,0.0359817654872881,0.0013353049962722483,1.5324814932325939e-07,0.05968363109335508,69000000000.0
10,0.5790306026025186,7800,0.038069972808283496,0.03277501518863563,0.001247743937022437,1.5069864778757132e-07,0.05790306026025186,203000000000.0
10,0.8062310978092772,7800,0.0359803779519818,0.0463425413599719,0.0016674221533871376,1.79885336640351e-07,0.08062310978092771,203000000000.0
10,0.9580201312905097,2400,0.07783080216595216,0.0561036942868638,0.004366595530819957,2.2042697107555884e-06,0.09580201312905097,30000000000.0
10,0.34726717623988446,2400,0.021119388511632458,0.0196253418366405,0.0004144752189216052,1.5405649137845735e-08,0.03472671762398845,30000000000.0
10,0.6146759868586622,4510,0.022840163955936434,0.051534926187194026,0.0011770661635725937,5.1170311844742965e-08,0.06146759868586622,114000000000.0
10,0.9536078519887627,2400,0.03819106986966924,0.0733744117937054,0.0028022472874592854,3.406033073753703e-07,0.09536078519887628,30000000000.0
10,0.14229285745116366,2400,0.00883447350371714,0.007152633702193767,6.318975292382506e-05,4.1098574274592493e-10,0.014229285745116366,30000000000.0
10,0.269797492606618,2500,0.0027900031107834615,0.00731672618594157,2.0413688819527793e-05,1.324187912371664e-11,0.026979749260661802,69000000000.0
10,0.9140956971368748,7850,0.014541516353228753,0.08221143752728322,0.0011954789632254328,2.1065903202940495e-08,0.09140956971368748,210000000000.0
10,0.144551875003205,8900,0.008764971865283579,0.006775971703089504,5.939120133753716e-05,3.802260928324446e-10,0.014455187500320498,124000000000.0
10,0.8225255505691028,7850,0.07201937859470806,0.07546792059339798,0.005435152744971293,2.3492500633827987e-06,0.08225255505691029,210000000000.0
10,0.3293641198032793,2500,0.031009983451961546,0.023215180104532347,0.000719902350875855,5.768931931643015e-08,0.03293641198032793,69000000000.0
10,0.8192811111431021,2500,0.046191959107084915,0.05296631376351547,0.002446617799417335,4.350284391284145e-07,0.08192811111431021,69000000000.0
10,0.6655917730253769,2400,0.009380418630666708,0.02675306390555513,0.00025095493908708637,1.8401742220038238e-09,0.06655917730253769,30000000000.0
10,0.6290731257012208,2500,0.013007796057584977,0.056197930315728006,0.000731011216405362,1.0307426178856576e-08,0.06290731257012208,69000000000.0
10,0.8748080411823718,8900,0.059110755366849115,0.010656191022429908,0.000629895500669268,1.834088460714205e-07,0.08748080411823718,124000000000.0
10,0.24285094276965835,2400,0.02261667559934903,0.020097638021898415,0.0004545417594544192,1.93753733699362e-08,0.024285094276965836,30000000000.0
10,0.5351978593444491,7800,0.044628774131450305,0.04626256395002376,0.002064641517267386,3.426836039394277e-07,0.05351978593444491,203000000000.0
10,0.8328475614891689,8900,0.05730138389677573,0.008609230559761837,0.0004933208253607664,1.3498279763733e-07,0.0832847561489169,124000000000.0
10,0.9342728011817852,2400,0.08594032489843834,0.026475111386455995,0.0022752796742743723,1.4003852363017836e-06,0.09342728011817852,30000000000.0
10,0.8101675007916969,2500,0.05082993964001732,0.03229358090992864,0.0016414807684116885,3.534221307056058e-07,0.08101675007916968,69000000000.0
10,0.7096253996592375,8900,0.025423554784274244,0.01630799753298417,0.00041460726870163223,2.233203062813899e-08,0.07096253996592375,124000000000.0
10,0.1251546800025531,2500,0.012482033657355611,0.011538989982265367,0.00014403006133052555,1.8700042698714646e-09,0.012515468000255308,69000000000.0
10,0.16487737407588954,7850,0.015241225205520976,0.0042582007388237905,6.49001964307292e-05,1.256332300836713e-09,0.016487737407588954,210000000000.0
10,0.4507011564971036,4510,0.025039652006680787,0.0047532624606618865,0.00011902003791139287,6.218639999546726e-09,0.04507011564971036,114000000000.0
10,0.2352851457751924,7850,0.018505316148976304,0.006991635815806646,0.00012938243117000784,3.6922158272327154e-09,0.02352851457751924,210000000000.0
10,0.9989385212198751,7850,0.07230507664408038,0.022307912250291592,0.0016129753050267532,7.027228150921026e-07,0.09989385212198751,210000000000.0
10,0.7744738940147459,2400,0.04587631210037851,0.07406734681459486,0.0033979367189133293,5.959516654073997e-07,0.07744738940147458,30000000000.0
10,0.8870344588425084,7850,0.023424425623349288,0.045573869127176043,0.0010675417077377896,4.881367514916106e-08,0.08870344588425084,210000000000.0
10,0.6791574575289862,2400,0.012583793225768018,0.045141751407174566,0.0005680544655569072,7.4960397190642e-09,0.06791574575289862,30000000000.0
10,0.9602571059931657,7850,0.08549514674940316,0.07872182043597105,0.0067303335905535095,4.09956964546977e-06,0.09602571059931657,210000000000.0
10,0.3932138791024604,7850,0.03926916605072615,0.02390882998517302,0.0009388798147663397,1.2065132975391215e-07,0.039321387910246045,210000000000.0
10,0.2374916090644964,7800,0.012969309625407693,0.023635343765278517,0.00030653409139484635,4.296662614297154e-09,0.02374916090644964,203000000000.0
10,0.7609800309944811,2700,0.02283332884056103,0.034953424157254345,0.0007981030278861982,3.4674976471096673e-08,0.07609800309944811,69000000000.0
10,0.4275187573121789,7850,0.027798781754647537,0.029465871359186525,0.0008191153271245458,5.274913402594288e-08,0.042751875731217893,210000000000.0
10,0.25894899165761265,2500,0.019563465188771043,0.024993732254906795,0.0004889640109063331,1.5595065845671523e-08,0.025894899165761265,69000000000.0
10,0.823585554701798,2700,0.07768914699038756,0.018926096495742936,0.001470352292612032,7.395386276568016e-07,0.0823585554701798,69000000000.0
10,0.9873203241134204,7800,0.025393231640292394,0.021231376347862523,0.0005391332576434982,2.897015546418249e-08,0.09873203241134204,203000000000.0
10,0.5119373644306456,8900,0.043477520240474805,0.050536760720783405,0.0021972130371258926,3.461150253699403e-07,0.05119373644306456,124000000000.0
10,0.7856051661453859,7800,0.03106881826534443,0.044909821011318705,0.0013952950673298075,1.1223654320830802e-07,0.07856051661453858,203000000000.0
10,0.29462916297553227,4510,0.009428502866404915,0.0174072582034408,0.00016412438386739206,1.2158425487207511e-09,0.029462916297553227,114000000000.0
10,0.5141038373243827,7800,0.025380196346261256,0.034198776868952875,0.0008679716717360017,4.659231186766261e-08,0.05141038373243827,203000000000.0
10,0.8462478905642881,4510,0.055002853825599884,0.020273916631815884,0.0011151232729721674,2.8113316418587547e-07,0.08462478905642881,114000000000.0
10,0.9418959169549845,2400,0.0693718594126569,0.055825337754291944,0.0038727074823548284,1.5531025013296922e-06,0.09418959169549845,30000000000.0
10,0.13121696435829389,7800,0.003349689348170237,0.005517657705004268,1.8482439241302232e-05,1.728172561877025e-11,0.013121696435829389,203000000000.0
10,0.5623967558605072,8900,0.017354818910516042,0.0476816599112817,0.0008275065731131062,2.0769707426802498e-08,0.05623967558605072,124000000000.0
10,0.15026544344587509,7850,0.003609551265923428,0.006355176344417366,2.293933481915833e-05,2.4906115806817424e-11,0.015026544344587509,210000000000.0
10,0.4477449082917594,2500,0.029522018440291106,0.01998563091597414,0.0005900161644422406,4.285236133818109e-08,0.044774490829175936,69000000000.0
10,0.7501919012052477,2700,0.02749392539512617,0.028220982009566277,0.0007759055739482131,4.8876615528494066e-08,0.07501919012052477,69000000000.0
10,0.7039268457664204,8900,0.02331095579679498,0.028154207836079033,0.0006563014943606171,2.9719555441636564e-08,0.07039268457664204,124000000000.0
10,0.6817167719709796,2500,0.025145612560815857,0.013497362958136763,0.00033939945953801446,1.788357497718385e-08,0.06817167719709796,69000000000.0
10,0.32982731273787746,2700,0.011646130610962367,0.004115242419871778,4.7926650717599557e-05,5.417003881516447e-10,0.032982731273787744,69000000000.0
10,0.7926955450511644,7850,0.07203669629022744,0.043546911398886605,0.0031369756308190374,1.3565552089576235e-06,0.07926955450511644,210000000000.0
10,0.949241520938724,7850,0.022203434141960424,0.03275609822349988,0.0007272978696530665,2.987936550471152e-08,0.09492415209387241,210000000000.0
10,0.8782344309883153,7800,0.034281799149461015,0.07043809101727445,0.002414744488725657,2.3649237881612296e-07,0.08782344309883153,203000000000.0
10,0.4270155479573061,8900,0.0174081606516104,0.03377480332771254,0.0005879572023053653,1.4848078007422889e-08,0.04270155479573061,124000000000.0
10,0.308482455084361,7800,0.012216229373604677,0.01292499737840244,0.00015789473262780334,1.9636349490173625e-09,0.030848245508436102,203000000000.0
10,0.8492211637500291,2400,0.04584485889277612,0.04097659319000241,0.0018785661327023512,3.290232009348316e-07,0.08492211637500291,30000000000.0
10,0.8590994615922851,7800,0.07554414308783888,0.021653827035068143,0.0016358198079365017,7.779573982105421e-07,0.0859099461592285,203000000000.0
10,0.8516407654619775,7800,0.0215673200660043,0.023393054601702573,0.0005045254959164341,1.955663988741824e-08,0.08516407654619776,203000000000.0
10,0.37184535989452405,2500,0.008306949978172926,0.028911742329866937,0.0002401683973160294,1.3810767193950566e-09,0.03718453598945241,69000000000.0
10,0.25124332743418887,4510,0.02123280756430415,0.011230131415063863,0.00023844721925789767,8.958305388814073e-09,0.025124332743418888,114000000000.0
10,0.7570718914609333,7850,0.05678847255648013,0.050040366031024255,0.0028417159530690415,7.636947314194468e-07,0.07570718914609334,210000000000.0
10,0.2863652042653161,8900,0.0032416529328096466,0.023993255095368586,7.777780574755158e-05,6.810946537955363e-11,0.028636520426531607,124000000000.0
10,0.24341550415098726,2500,0.01098622756493572,0.004544029386309727,4.992174089975386e-05,5.02117845954832e-10,0.024341550415098726,69000000000.0
10,0.32057955812298666,2700,0.02074362191591517,0.03003053847353896,0.0006229421360264365,2.2337555160434487e-08,0.032057955812298665,69000000000.0
