NbElts,L_tot,rho,h,b,S,I,L,E,Mat,nu
10,0.4878512670196551,7850,0.013700442396619068,0.03468065477545711,0.0004751403130281822,7.432070411506376e-09,0.04878512670196551,210000000000.0,Acier de construction,0.3
10,0.37161131261166214,7800,0.020580355119435234,0.015030966819070856,0.00030934263492492605,1.0918532297921318e-08,0.037161131261166214,203000000000.0,Acier inoxydable,0.3
10,0.9030367278833673,4510,0.05786687012550466,0.04411652930905746,0.002552885471915248,7.123772996952736e-07,0.09030367278833673,114000000000.0,Titane,0.3
10,0.6186218520366996,8900,0.009528888378088487,0.026923810059372114,0.00025655398076861283,1.9412523340039544e-09,0.06186218520366996,124000000000.0,Cuivre,0.3
10,0.9449863887751015,2400,0.0751766749181606,0.06005849351403954,0.004514997842979407,2.126388069098581e-06,0.09449863887751016,30000000000.0,Beton,0.3
10,0.6945596776044933,7800,0.06688900083763237,0.03439689231836032,0.002300773759094754,8.578316917778641e-07,0.06945596776044934,203000000000.0,Acier inoxydable,0.3
10,0.7907336150239753,2400,0.026359847276431835,0.010291958335383593,0.00027129444989611114,1.570888797067722e-08,0.07907336150239754,30000000000.0,Beton,0.3
10,0.6310445748448607,2700,0.027710287575460187,0.019010299143537888,0.0005267808561629593,3.370783066460979e-08,0.06310445748448607,69000000000.0,Aluminium,0.3
10,0.4267393665749337,2700,0.012980942624982814,0.028259051173489293,0.00036682912191951777,5.151041168913644e-09,0.042673936657493375,69000000000.0,Aluminium,0.3
10,0.26299756932064083,2400,0.011506959876012433,0.022033576611825267,0.00025353948199731934,2.797599554401842e-09,0.026299756932064083,30000000000.0,Beton,0.3
10,0.7742657898397445,2500,0.06772978326503873,0.014284825792215962,0.0009675081548856223,3.698560779284345e-07,0.07742657898397445,69000000000.0,Verre,0.3
10,0.4796777332610067,7800,0.02627763475771764,0.00833776115001405,0.00021909664219715703,1.2607443180951575e-08,0.04796777332610067,203000000000.0,Acier inoxydable,0.3
10,0.5899608174858267,8900,0.039204440946075315,0.04278568340575297,0.0016773887984183168,2.1484389775249627e-07,0.058996081748582674,124000000000.0,Cuivre,0.3
10,0.908209975841873,2700,0.06159615881952771,0.06585750655431465,0.004056569433177652,1.2825813719940038e-06,0.0908209975841873,69000000000.0,Aluminium,0.3
10,0.5402268700119025,4510,0.017951071711556837,0.027721334257588055,0.0004976276591980004,1.3363001865187627e-08,0.05402268700119025,114000000000.0,Titane,0.3
10,0.1320322809442102,2500,0.007955197165962394,0.00439407947061599,3.495576855165786e-05,1.8434845615459815e-10,0.01320322809442102,69000000000.0,Verre,0.3
10,0.2674627491410789,2500,0.025650356552879828,0.005870737400834694,0.00015058650755973689,8.256417161785879e-09,0.026746274914107894,69000000000.0,Verre,0.3
10,0.6535586653095524,2700,0.05003104169878968,0.02699030840174392,0.0013503532451108434,2.816730116524556e-07,0.06535586653095524,69000000000.0,Aluminium,0.3
10,0.7849985765957647,2500,0.0620607341661849,0.048590547695277285,0.003015565063505932,9.678794631942802e-07,0.07849985765957647,69000000000.0,Verre,0.3
10,0.2940898632641479,2500,0.011889995280834604,0.015948531831452964,0.0001896279682122162,2.234006900376287e-09,0.02940898632641479,69000000000.0,Verre,0.3
10,0.14822623559037662,7850,0.007117981546978985,0.014721596342994813,0.0001047880511115104,4.424296588526009e-10,0.014822623559037662,210000000000.0,Acier de construction,0.3
10,0.7350376161447573,2700,0.030843062977279366,0.041875006634534015,0.001291553466802924,1.0238731275886968e-07,0.07350376161447572,69000000000.0,Aluminium,0.3
10,0.833330626086464,2400,0.05476118310201242,0.018996123053678954,0.0010402501727708724,2.599574063848479e-07,0.0833330626086464,30000000000.0,Beton,0.3
10,0.33132767735055446,2700,0.014262760658102055,0.019957556526626,0.0002846498520598092,4.825439836562348e-09,0.03313276773505545,69000000000.0,Aluminium,0.3
10,0.3887788641053086,2500,0.015546097059691576,0.023290067246884868,0.0003620696459468159,7.2921168785946164e-09,0.03887788641053086,69000000000.0,Verre,0.3
10,0.23515360343472683,8900,0.015292529346237677,0.009191188732446324,0.00014055652341774446,2.7392294090271855e-09,0.023515360343472683,124000000000.0,Cuivre,0.3
10,0.12339652190957295,2400,0.008714257816592408,0.007987739499471,6.960722137016909e-05,4.404877761135262e-10,0.012339652190957295,30000000000.0,Beton,0.3
10,0.11452035114596332,7800,0.009935326319903322,0.002264605432922465,2.2499593961910623e-05,1.8507923950491384e-10,0.011452035114596332,203000000000.0,Acier inoxydable,0.3
10,0.16074389700290181,4510,0.005287160512457259,0.010391013199065609,5.493895467052186e-05,1.279805983716843e-10,0.01607438970029018,114000000000.0,Titane,0.3
10,0.8265567432581818,2400,0.07165745666045321,0.0464875106280231,0.0033311767780799238,1.425408071342049e-06,0.08265567432581819,30000000000.0,Beton,0.3
10,0.4240687651903068,2500,0.01431207448675707,0.023214547733307563,0.0003322483363354753,5.6713538467934876e-09,0.042406876519030676,69000000000.0,Verre,0.3
10,0.35789100278776753,2500,0.03372425647232399,0.02571058298413484,0.0008670702946099323,8.217842786153464e-08,0.035789100278776756,69000000000.0,Verre,0.3
10,0.6675379985023263,2700,0.041086685179382035,0.013497657382324467,0.0005545739995267272,7.801542290622755e-08,0.06675379985023264,69000000000.0,Aluminium,0.3
10,0.15285872575991855,2500,0.0021914210422062596,0.011671931022604328,2.557811524611515e-05,1.023620438246061e-11,0.015285872575991854,69000000000.0,Verre,0.3
10,0.8544211613069588,2700,0.02147460781092897,0.07057271559016695,0.0015155213894510679,5.8241332998567074e-08,0.08544211613069588,69000000000.0,Aluminium,0.3
10,0.19913724978612496,8900,0.013590212638298509,0.01348374353866124,0.00018324694185068983,2.820382383903419e-09,0.019913724978612497,124000000000.0,Cuivre,0.3
10,0.22653393606772404,2700,0.018374826415327,0.004509107417030828,8.285406607600495e-05,2.331197509207364e-09,0.022653393606772404,69000000000.0,Aluminium,0.3
10,0.6068363079579732,4510,0.011245181256097657,0.011192016370142034,0.00012585625270345935,1.3262532792974304e-09,0.06068363079579732,114000000000.0,Titane,0.3
10,0.36426009330119224,8900,0.012210176563237378,0.014426265163515004,0.00017614724479459874,2.1884594127262117e-09,0.036426009330119226,124000000000.0,Cuivre,0.3
10,0.607327200140146,7850,0.05296679589410733,0.03587880022557538,0.0019003850884735031,4.4429126220191046e-07,0.0607327200140146,210000000000.0,Acier de construction,0.3
10,0.9828793611557973,7850,0.024824529267933902,0.04108118477874569,0.0010198210739013733,5.237267782799169e-08,0.09828793611557973,210000000000.0,Acier de construction,0.3
10,0.6344237052770711,4510,0.02163842026586099,0.045747884716276416,0.0009899119557649479,3.8624816258819326e-08,0.06344237052770711,114000000000.0,Titane,0.3
10,0.7115561654096118,4510,0.06450851214797153,0.013340921405768542,0.0008606029905691534,2.9843905447431677e-07,0.07115561654096117,114000000000.0,Titane,0.3
10,0.7378107235918768,2400,0.019708422814891255,0.02525516449370649,0.0004977394601015966,1.6111076804618423e-08,0.07378107235918768,30000000000.0,Beton,0.3
10,0.8940943667965962,2400,0.04758008315289751,0.08740734729943098,0.004158848852681117,7.845891250055327e-07,0.08940943667965962,30000000000.0,Beton,0.3
10,0.290637801525112,7800,0.0033725995135433762,0.007167325127001505,2.4172517236732494e-05,2.2912378690676755e-11,0.0290637801525112,203000000000.0,Acier inoxydable,0.3
10,0.7909459183553387,2700,0.04793985699455912,0.046579485240460745,0.002233013861307865,4.2766493315392373e-07,0.07909459183553387,69000000000.0,Aluminium,0.3
10,0.9412139633575541,8900,0.02996269930238043,0.07825287944897544,0.0023446674964750763,1.754130454219805e-07,0.09412139633575542,124000000000.0,Cuivre,0.3
10,0.5868884266198474,4510,0.017587772983269953,0.04415169700221762,0.000776530023701124,2.0016987059003434e-08,0.05868884266198474,114000000000.0,Titane,0.3
10,0.13226205462013835,7800,0.008541782529825362,0.008960467786012817,7.653836719362722e-05,4.6536634010381e-10,0.013226205462013835,203000000000.0,Acier inoxydable,0.3
10,0.4079307572201786,8900,0.03524592874945155,0.0290582952780447,0.001024186604950488,1.0602682666751915e-07,0.04079307572201786,124000000000.0,Cuivre,0.3
10,0.47318938967196367,7850,0.008591383309269177,0.03725684312184175,0.00032008782015305136,1.9688566385703396e-09,0.04731893896719637,210000000000.0,Acier de construction,0.3
10,0.1106510795654082,8900,0.007025683835330315,0.010708389742834891,7.523376071865204e-05,3.094629987644412e-10,0.01106510795654082,124000000000.0,Cuivre,0.3
10,0.6087302932749987,2700,0.00726857583745369,0.057777329945368494,0.00041995890439349494,1.8489458837448476e-09,0.06087302932749987,69000000000.0,Aluminium,0.3
10,0.668523349233061,2500,0.031861819379519395,0.0106099197404694,0.0003380513464020333,2.859845468013548e-08,0.0668523349233061,69000000000.0,Verre,0.3
10,0.926902613020642,4510,0.09198518691821882,0.016450669963901418,0.0015132179515594,1.0669793863772247e-06,0.0926902613020642,114000000000.0,Titane,0.3
10,0.6891228462758314,2700,0.03876394071603939,0.024844774315307863,0.0009630813586619722,1.2059729651455718e-07,0.06891228462758314,69000000000.0,Aluminium,0.3
10,0.6179853699241503,7800,0.05909093035807622,0.014314596746011862,0.0008458628394225314,2.461276218321536e-07,0.06179853699241503,203000000000.0,Acier inoxydable,0.3
10,0.5394588473992811,4510,0.036735087615967735,0.04956229923359549,0.0018206754047949407,2.0474506344769788e-07,0.053945884739928104,114000000000.0,Titane,0.3
10,0.6938965794915629,2400,0.01841484533937287,0.04316235157685245,0.0007948280287713745,2.246094782397065e-08,0.06938965794915629,30000000000.0,Beton,0.3
10,0.7934883805793995,2400,0.009836498920179569,0.058725007295244734,0.0005776484708472121,4.657613846435192e-09,0.07934883805793995,30000000000.0,Beton,0.3
10,0.636905834615814,2700,0.049713834230038015,0.059635522474843,0.0029647104785360512,6.105982594428771e-07,0.0636905834615814,69000000000.0,Aluminium,0.3
10,0.6237522630879482,7800,0.021193164361492295,0.042276001515702606,0.0008959622486689827,3.353513643390199e-08,0.062375226308794815,203000000000.0,Acier inoxydable,0.3
10,0.6486787615025394,2700,0.0230747757249615,0.017771289269317855,0.00041006851423292445,1.819492022750466e-08,0.06486787615025394,69000000000.0,Aluminium,0.3
10,0.2568275302513274,2700,0.006363236532358341,0.018938677045276117,0.00012051128164903732,4.0663297436266275e-10,0.02568275302513274,69000000000.0,Aluminium,0.3
10,0.3510930016664291,7850,0.02910070085755469,0.019158666175993894,0.0005575306132173496,3.934543670631685e-08,0.03510930016664291,210000000000.0,Acier de construction,0.3
10,0.8876597755645421,4510,0.044068236946687274,0.07435058094517628,0.00327649901821588,5.302493537485406e-07,0.08876597755645421,114000000000.0,Titane,0.3
10,0.8820914113838717,2500,0.052054371844022965,0.07156819825855783,0.003725437604357726,8.412217018806987e-07,0.08820914113838717,69000000000.0,Verre,0.3
10,0.5217485344182222,2500,0.017583224346954175,0.00879085687457459,0.0001545716086276094,3.98240583264911e-09,0.052174853441822225,69000000000.0,Verre,0.3
10,0.17636213719143348,2400,0.004825414856362458,0.0068842454208425125,3.321934012857868e-05,6.445833292542582e-11,0.017636213719143347,30000000000.0,Beton,0.3
10,0.6524037804076341,2500,0.05106801721242243,0.03675874909510799,0.0018771964314960921,4.0796834442111243e-07,0.06524037804076341,69000000000.0,Verre,0.3
10,0.7412305636576926,2700,0.02991194544138788,0.0718784432659339,0.0021500240733825088,1.6030659760292202e-07,0.07412305636576925,69000000000.0,Aluminium,0.3
10,0.9928916345674634,2500,0.06566147583454598,0.09590592970612559,0.006297324885788431,2.262539309097635e-06,0.09928916345674635,69000000000.0,Verre,0.3
10,0.1916880893638219,2500,0.012492824650701591,0.004901995351276194,6.123976836204784e-05,7.964776284428925e-10,0.01916880893638219,69000000000.0,Verre,0.3
10,0.5392554289237199,4510,0.02399913360759956,0.025759926560839017,0.0006182159192555282,2.9672221692639507e-08,0.05392554289237199,114000000000.0,Titane,0.3
10,0.8867335570383781,2500,0.07833787479871951,0.06429602859705642,0.005036814238291095,2.575836299206325e-06,0.0886733557038378,69000000000.0,Verre,0.3
10,0.31113749074689584,7800,0.013237925332635382,0.022037378592095144,0.00029172917232917297,4.260283186122155e-09,0.031113749074689584,203000000000.0,Acier inoxydable,0.3
10,0.277110223232488,7800,0.021001559880903343,0.015730506472660086,0.0003303651736425084,1.2142723854489244e-08,0.0277110223232488,203000000000.0,Acier inoxydable,0.3
10,0.8084547965307475,8900,0.05328034873950467,0.048886136356327714,0.002604670393592119,6.161772294407999e-07,0.08084547965307474,124000000000.0,Cuivre,0.3
10,0.5226599440445401,2500,0.049457412868800225,0.03198864388261949,0.0015820755676157327,3.224844415822259e-07,0.05226599440445401,69000000000.0,Verre,0.3
10,0.7739393071437808,7800,0.03489569029534838,0.04555064433733205,0.0015895211775491037,1.6129788028217606e-07,0.07739393071437808,203000000000.0,Acier inoxydable,0.3
10,0.9672248029532179,7800,0.04000371971011212,0.09414494771592195,0.0037661481005509022,5.022464776103879e-07,0.0967224802953218,203000000000.0,Acier inoxydable,0.3
10,0.8792899369639547,2700,0.08680811875243567,0.08460315453056519,0.007344240685319969,4.611968625928777e-06,0.08792899369639548,69000000000.0,Aluminium,0.3
10,0.932375278941129,2400,0.08554839704084995,0.021157084929378067,0.0018099547017654176,1.1038503826016476e-06,0.09323752789411291,30000000000.0,Beton,0.3
10,0.5417688116288741,2500,0.023926866185014065,0.025741879586433064,0.0006159225082153291,2.9384375867901987e-08,0.054176881162887415,69000000000.0,Verre,0.3
10,0.5795937852980058,8900,0.044753587028165016,0.034438962183001486,0.0015412670912166408,2.5724820883861356e-07,0.05795937852980058,124000000000.0,Cuivre,0.3
10,0.8851202593980989,7800,0.04897457333946102,0.028559224672680517,0.0013986758432503366,2.7956136380281377e-07,0.08851202593980989,203000000000.0,Acier inoxydable,0.3
10,0.3588062334115468,7850,0.008503001345727467,0.028064413866601502,0.00023863174887476515,1.4377768070227876e-09,0.03588062334115468,210000000000.0,Acier de construction,0.3
10,0.23930317971245535,2500,0.012283356535296122,0.013415058135877737,0.00016478194202471121,2.0718699258669202e-09,0.023930317971245535,69000000000.0,Verre,0.3
10,0.19558862535831584,2500,0.009136606877718775,0.01719336392445097,0.0001570890070832606,1.0927842482285182e-09,0.019558862535831584,69000000000.0,Verre,0.3
10,0.2586784687966919,2400,0.022443671202791612,0.025495974076374085,0.0005722232591650386,2.4019947618502895e-08,0.025867846879669188,30000000000.0,Beton,0.3
10,0.8603148876082386,2500,0.05005809612947944,0.023484848049500694,0.0011756067812481233,2.45487561779969e-07,0.08603148876082387,69000000000.0,Verre,0.3
10,0.16477710357561481,7850,0.012740805122253895,0.005875564963210506,7.485942817940793e-05,1.012649156546838e-09,0.01647771035756148,210000000000.0,Acier de construction,0.3
10,0.3131878303728325,2500,0.009635165772573331,0.004280558413425594,4.124388991253909e-05,3.190779220239556e-10,0.03131878303728325,69000000000.0,Verre,0.3
10,0.378580826731832,2700,0.03710631249125494,0.013095067248227545,0.00048590965740672923,5.575321038398862e-08,0.037858082673183205,69000000000.0,Aluminium,0.3
10,0.3764852003625292,8900,0.031214574880848132,0.030133000382792312,0.0009405887968332961,7.637186649179975e-08,0.03764852003625292,124000000000.0,Cuivre,0.3
10,0.8640406826240491,7800,0.07818364164236975,0.07323547983577247,0.005725816510987031,2.9166745411678674e-06,0.0864040682624049,203000000000.0,Acier inoxydable,0.3
10,0.5092382843755334,2700,0.040967574494971896,0.014622502647516262,0.0005990484665150462,8.37840247696827e-08,0.050923828437553345,69000000000.0,Aluminium,0.3
10,0.5582501956955684,2400,0.029582490634183018,0.010025279053901081,0.0002965727237170999,2.162815289635076e-08,0.05582501956955684,30000000000.0,Beton,0.3
10,0.30785207419935945,8900,0.0165785973705732,0.01587572499517076,0.0002631972526608812,6.028311345522921e-09,0.030785207419935946,124000000000.0,Cuivre,0.3
10,0.3800301684086598,7800,0.021639767494446144,0.005457832617522575,0.00011810622886679293,4.608894182982976e-09,0.038003016840865975,203000000000.0,Acier inoxydable,0.3
10,0.9457239068002778,7800,0.08826082855075844,0.09389033759744533,0.008286838989260952,5.379521589924088e-06,0.09457239068002779,203000000000.0,Acier inoxydable,0.3
10,0.9185787056879728,7850,0.07573380137488729,0.02363108638292586,0.0017896720023973108,8.554048545535605e-07,0.09185787056879728,210000000000.0,Acier de construction,0.3
10,0.8527810493524862,8900,0.03579683648846562,0.06734331636407494,0.0024106776844758015,2.574229112716889e-07,0.08527810493524862,124000000000.0,Cuivre,0.3
10,0.9544946746588403,8900,0.0754803709729121,0.02948649518571237,0.0022256515953085563,1.0566812141670785e-06,0.09544946746588404,124000000000.0,Cuivre,0.3
10,0.8203810976409094,7800,0.05474680979468754,0.05989460430942401,0.003279038509856109,8.189981206922982e-07,0.08203810976409094,203000000000.0,Acier inoxydable,0.3
10,0.544494074951248,7850,0.017817070464096613,0.028828966016864785,0.0005136477189295265,1.3588036753247978e-08,0.0544494074951248,210000000000.0,Acier de construction,0.3
10,0.4260462836134049,2700,0.026564784219395017,0.037668354140753965,0.001000651699648884,5.884563809073651e-08,0.04260462836134049,69000000000.0,Aluminium,0.3
10,0.26148299490793503,8900,0.02400005871268818,0.020706358514369194,0.0004969538200708315,2.385390007352138e-08,0.026148299490793503,124000000000.0,Cuivre,0.3
10,0.4955089438274034,2500,0.005218774264553083,0.024400672230975622,0.00012734160027681065,2.8901879190341894e-10,0.04955089438274034,69000000000.0,Verre,0.3
10,0.9257712420849067,2500,0.033934301899709925,0.08022356952537762,0.002722330827746533,2.612386877978873e-07,0.09257712420849067,69000000000.0,Verre,0.3
10,0.3693016939928422,2700,0.016858353323684454,0.03004447431486748,0.0005065003634243984,1.1995789014908097e-08,0.036930169399284216,69000000000.0,Aluminium,0.3
10,0.6470986937393525,2400,0.007562179689588667,0.024525825059425733,0.00018546869613479404,8.838597522560125e-10,0.06470986937393525,30000000000.0,Beton,0.3
10,0.289618465657,7850,0.028489602540747574,0.028299196811645014,0.0008062328693861574,5.453207643618575e-08,0.0289618465657,210000000000.0,Acier de construction,0.3
10,0.29614049072022725,2500,0.011233265007629221,0.004059875379600785,4.56056560370049e-05,4.795671985517163e-10,0.029614049072022725,69000000000.0,Verre,0.3
10,0.20333436435939695,4510,0.003699352727678392,0.018262108422698018,6.755798060666644e-05,7.704543271403504e-11,0.020333436435939694,114000000000.0,Titane,0.3
10,0.8652382509453014,7800,0.02654000820325374,0.022041219166774616,0.0005849741374959118,3.4336618658432335e-08,0.08652382509453013,203000000000.0,Acier inoxydable,0.3
10,0.6888364665640617,7800,0.04344373984254851,0.014413812489145646,0.00062618991991772,9.848707397503477e-08,0.06888364665640617,203000000000.0,Acier inoxydable,0.3
10,0.23339590082353587,7800,0.02011275891132397,0.014987995974675216,0.0003014499496025367,1.0161954947796852e-08,0.023339590082353586,203000000000.0,Acier inoxydable,0.3
10,0.597372094035342,4510,0.04142242647358008,0.017097462947343572,0.0007082184018210989,1.0126445561993145e-07,0.0597372094035342,114000000000.0,Titane,0.3
10,0.26449736641654115,7800,0.018870187742735356,0.019460213479178156,0.000367217881865801,1.0896700575153508e-08,0.026449736641654113,203000000000.0,Acier inoxydable,0.3
10,0.9769160241950199,2500,0.07194242803688454,0.07628057539410676,0.005487809805902672,2.366944024138141e-06,0.09769160241950199,69000000000.0,Verre,0.3
10,0.7721653794799006,2500,0.0738824231203688,0.009106355295196687,0.0006727995950041325,3.0604602025380244e-07,0.07721653794799006,69000000000.0,Verre,0.3
10,0.9083639270590315,2400,0.057100391840151726,0.031233851497002744,0.0017834651591559663,4.845756205496386e-07,0.09083639270590314,30000000000.0,Beton,0.3
10,0.8841706184273802,4510,0.06483933437138178,0.08747187673366222,0.005671618263626215,1.9870227610877828e-06,0.08841706184273802,114000000000.0,Titane,0.3
10,0.10889271366149461,2400,0.010861786177630568,0.010581863242247929,0.00011493793589822554,1.1300161381686976e-09,0.01088927136614946,30000000000.0,Beton,0.3
10,0.7256547513103758,7850,0.04093688611240784,0.06882661852049579,0.0028175474438756763,3.9347722615922684e-07,0.07256547513103759,210000000000.0,Acier de construction,0.3
10,0.7925241777606046,4510,0.07158000247878343,0.05493243911061614,0.003932064127703523,1.678892017585529e-06,0.07925241777606046,114000000000.0,Titane,0.3
10,0.7713941627437683,8900,0.023957919394923276,0.010418597584159502,0.0002496079211294357,1.1939202438137846e-08,0.07713941627437683,124000000000.0,Cuivre,0.3
10,0.952294618046858,2400,0.07383292442609486,0.05314878662057719,0.003924130345895717,1.7826345513738841e-06,0.0952294618046858,30000000000.0,Beton,0.3
10,0.6567462060464789,2700,0.03868265148507396,0.02529872894027405,0.0009786219146119754,1.2202987339470913e-07,0.06567462060464789,69000000000.0,Aluminium,0.3
10,0.5050949796756182,2500,0.031066452079139127,0.04385463990059235,0.001362408068919655,1.0957444425727469e-07,0.05050949796756182,69000000000.0,Verre,0.3
10,0.9244054379141038,7850,0.07531229155279787,0.061618265495703775,0.004640612775990148,2.193440255906087e-06,0.09244054379141038,210000000000.0,Acier de construction,0.3
10,0.5897187728020344,4510,0.024134016500590078,0.026663711296512252,0.0006435024483969967,3.1234040439394444e-08,0.05897187728020344,114000000000.0,Titane,0.3
10,0.14933262536151792,8900,0.006506019600982748,0.012931011942760789,8.41294171601437e-05,2.9675453794037e-10,0.014933262536151792,124000000000.0,Cuivre,0.3
10,0.20476614452874287,4510,0.003880302997614861,0.013520448150963645,5.246343548928054e-05,6.582740860849441e-11,0.020476614452874287,114000000000.0,Titane,0.3
10,0.9221510899386703,7850,0.09009284230777759,0.025572331220244084,0.002303884004067708,1.5583318262604946e-06,0.09221510899386703,210000000000.0,Acier de construction,0.3
10,0.8302564552475195,4510,0.037651711175472856,0.05087577174935656,0.0019155598637360547,2.2629966961155593e-07,0.08302564552475195,114000000000.0,Titane,0.3
10,0.9236268304602191,2700,0.07582738403885737,0.0188049763257587,0.0014259321616949259,6.83234464876345e-07,0.09236268304602191,69000000000.0,Aluminium,0.3
10,0.6473993138622797,2700,0.040242673314406924,0.01141564256863669,0.0004593959745636834,6.199827206564156e-08,0.06473993138622797,69000000000.0,Aluminium,0.3
10,0.3265090282817649,8900,0.014401280526637847,0.01967364869559622,0.00028332573384780394,4.896739454363808e-09,0.032650902828176495,124000000000.0,Cuivre,0.3
10,0.6970667042390412,2400,0.008925682205391788,0.04535994609620254,0.00040486846370840567,2.687915078289445e-09,0.06970667042390412,30000000000.0,Beton,0.3
10,0.6921440060410522,2500,0.0529740400296329,0.051423607358648246,0.002724116234685157,6.370456861278264e-07,0.06921440060410522,69000000000.0,Verre,0.3
10,0.2987363294373192,7850,0.023859899827082882,0.013703180713898585,0.0003269565191460343,1.55112210530071e-08,0.02987363294373192,210000000000.0,Acier de construction,0.3
10,0.16697408789857374,2500,0.015963678474381515,0.002134317686426847,3.4071561308304015e-05,7.235636374301186e-10,0.016697408789857374,69000000000.0,Verre,0.3
10,0.6812979108793787,2700,0.057233607044184266,0.0635656569093817,0.0036380918290569884,9.931038044694865e-07,0.06812979108793787,69000000000.0,Aluminium,0.3
10,0.5890253552781021,2400,0.04853636124308192,0.026222579474554284,0.001272748590102392,2.498594658120216e-07,0.058902535527810204,30000000000.0,Beton,0.3
10,0.12573059144278276,7850,0.007273029976814274,0.006388458577241421,4.646345073791312e-05,2.0481462745751957e-10,0.012573059144278276,210000000000.0,Acier de construction,0.3
10,0.15691765874545077,4510,0.013350762004764012,0.015152846682923821,0.00020230204975839374,3.0049077601990057e-09,0.01569176587454508,114000000000.0,Titane,0.3
10,0.8178016192198506,2500,0.06426682560057405,0.04335265317979432,0.0027861374012280136,9.58947832793294e-07,0.08178016192198506,69000000000.0,Verre,0.3
10,0.3720141320984479,8900,0.02943927079388312,0.031993951611512465,0.0009418786052577087,6.802487975423183e-08,0.03720141320984479,124000000000.0,Cuivre,0.3
10,0.2968336815614928,8900,0.012575730763413872,0.01399592806833459,0.000176009023171483,2.319637645895575e-09,0.029683368156149283,124000000000.0,Cuivre,0.3
10,0.3488710951741416,7850,0.018488744980182808,0.009241570867852595,0.00017086504699201333,4.867285805524862e-09,0.03488710951741416,210000000000.0,Acier de construction,0.3
10,0.5913709103090895,8900,0.013303540704949657,0.014734929323480615,0.00019602673203948065,2.8911361187494473e-09,0.05913709103090895,124000000000.0,Cuivre,0.3
10,0.2805324076043432,2400,0.006950309019119938,0.00979121179282937,6.805194763181547e-05,2.73947626249207e-10,0.028053240760434323,30000000000.0,Beton,0.3
10,0.22116672082866778,2700,0.0028907979141803504,0.020771634792988804,6.0046598533688026e-05,4.1816013782539785e-11,0.02211667208286678,69000000000.0,Aluminium,0.3
10,0.9147708265027858,2400,0.02436580731328452,0.034470163345556,0.0008398933581352604,4.155320358177405e-08,0.09147708265027858,30000000000.0,Beton,0.3
10,0.18280730974740544,4510,0.003002675546159542,0.002511112595231663,7.540056383355338e-06,5.665133669953602e-12,0.018280730974740544,114000000000.0,Titane,0.3
10,0.937901023351271,7850,0.06677880184393381,0.046610270055802566,0.0031125779879486812,1.1566880291261016e-06,0.0937901023351271,210000000000.0,Acier de construction,0.3
10,0.9884117484346888,2500,0.011400377087239323,0.01842214894132021,0.00021001944468833705,2.274661060203273e-09,0.09884117484346888,69000000000.0,Verre,0.3
10,0.2126076811388842,2400,0.005691716205357162,0.0034843408231761564,1.9831879128259245e-05,5.353885709375322e-11,0.02126076811388842,30000000000.0,Beton,0.3
10,0.43457582640493087,8900,0.02816863619099541,0.03330906349518689,0.0009382708914586856,6.204097847036434e-08,0.043457582640493084,124000000000.0,Cuivre,0.3
10,0.5235889350860284,8900,0.02237347703564113,0.014952468249140517,0.0003345387049982985,1.3955072286000745e-08,0.052358893508602844,124000000000.0,Cuivre,0.3
10,0.9009826477804129,4510,0.07600450265052675,0.08065881425471479,0.0061304330618108145,2.9511314312791975e-06,0.0900982647780413,114000000000.0,Titane,0.3
10,0.7309089318964754,4510,0.03842001375639862,0.05567070018852181,0.0021388690670713514,2.630982659041263e-07,0.07309089318964754,114000000000.0,Titane,0.3
10,0.5946476724744083,2500,0.013618696303182756,0.020978579468609926,0.0002857009026551837,4.415719083439595e-09,0.05946476724744083,69000000000.0,Verre,0.3
10,0.8878667322790902,8900,0.017526050500952427,0.016322422607541232,0.00028606760291765524,7.322435389989002e-09,0.08878667322790902,124000000000.0,Cuivre,0.3
10,0.18098990393531372,7850,0.008343137662497066,0.006003997355172874,5.0092176459475586e-05,2.905677930656336e-10,0.018098990393531373,210000000000.0,Acier de construction,0.3
10,0.37342354096118757,2500,0.03535524110669501,0.0065104746845131446,0.00023017940218999635,2.3976888204065647e-08,0.03734235409611876,69000000000.0,Verre,0.3
10,0.177533346182757,8900,0.013136095667560773,0.011749875875338581,0.00015434749358041197,2.2194784915552294e-09,0.0177533346182757,124000000000.0,Cuivre,0.3
10,0.7314423193810349,2700,0.03629008861197519,0.047967342734700796,0.0017407391183232764,1.9104184348334504e-07,0.07314423193810349,69000000000.0,Aluminium,0.3
10,0.498923921044784,4510,0.04384681536299912,0.03504033154701422,0.001536406947600206,2.461507296994348e-07,0.0498923921044784,114000000000.0,Titane,0.3
10,0.6846854152848779,2500,0.05844646017442916,0.007072417534069707,0.0004133577697419396,1.17668789446381e-07,0.06846854152848779,69000000000.0,Verre,0.3
10,0.4506890294366983,4510,0.009024836633042077,0.027255522480796518,0.00024597663773739427,1.6695187963550765e-09,0.04506890294366983,114000000000.0,Titane,0.3
10,0.3437332854317551,2700,0.011339190770641036,0.003681667044576155,4.174712497243119e-05,4.4731086775179705e-10,0.034373328543175506,69000000000.0,Aluminium,0.3
10,0.5521505135763422,2400,0.05229529124918894,0.05294674904618873,0.002768865662068156,6.310239045012196e-07,0.055215051357634215,30000000000.0,Beton,0.3
10,0.4258839943651157,7850,0.021304682260052905,0.026260716261984382,0.0005594762158829815,2.1161697680771752e-08,0.04258839943651157,210000000000.0,Acier de construction,0.3
