NbElts,L_tot,rho,r_ext,r_int,S,I,L,E,Mat
32,0.250755223278423,7850,0.013583777159640983,0.007646846756909835,0.0003959812185234609,2.4055192514311213e-08,0.007836100727450718,210000000000.0,Acier de construction
48,0.736814665363992,7800,0.06886427128027076,0.0054378555870771535,0.014805438945291556,1.766236355852016e-05,0.0153503055284165,203000000000.0,Acier inoxydable
29,0.5012282663417486,7800,0.010661160977953795,0.0019761140636039014,0.00034480652775609796,1.013432763192864e-08,0.01728373332212926,203000000000.0,Acier inoxydable
22,0.33940772478370224,7850,0.010455528397602418,0.00722080736702732,0.00017963003200076623,7.250682404099198e-09,0.015427623853804646,210000000000.0,Acier de construction
39,0.40242023127548043,8900,0.01948566415241357,0.005787489235966452,0.001087607048448177,1.1234603930620708e-07,0.010318467468602063,124000000000.0,Cuivre
12,0.9060022267341197,2400,0.06732430594880912,0.025739505903673198,0.012158089256106498,1.579057476147076e-05,0.07550018556117664,30000000000.0,Beton
42,0.9463512048832539,2500,0.053651807434639945,0.021426095862147027,0.007600891339305746,6.342172379490694e-06,0.02253217154483938,69000000000.0,Verre
45,0.1477088144583306,7800,0.004102382441673371,0.0014078707616719162,4.664461350599228e-05,2.1936544005239702e-10,0.003282418099074013,203000000000.0,Acier inoxydable
46,0.7233302656938129,2500,0.028940049414759604,0.00930637687769442,0.0023590778738975947,5.450266730469281e-07,0.015724570993343758,69000000000.0,Verre
19,0.2263229291332135,7850,0.008631071602682238,0.006916376826779008,8.375212256281986e-05,2.5613841589056897e-09,0.011911733112274395,210000000000.0,Acier de construction
21,0.22132107041975385,7850,0.01142633293468349,0.005915491480290589,0.0003002358677155931,1.2426321502317934e-08,0.01053909859141685,210000000000.0,Acier de construction
33,0.14514781085060638,2400,0.009291786439823651,0.006753543328544173,0.00012794747986322872,4.2205920904212965e-09,0.004398418510624435,30000000000.0,Beton
10,0.8990883179237885,4510,0.07444787527924913,0.04065671766792864,0.012219279422000686,2.1980818269144208e-05,0.08990883179237885,114000000000.0,Titane
39,0.8359353671908776,2500,0.04053361988902486,0.0007503115917781565,0.005159787506175268,2.1200758179603855e-06,0.021434240184381476,69000000000.0,Verre
47,0.6328598691783001,2500,0.014641350757493342,0.01321915545672377,0.00012447958022906912,1.2109224904726717e-08,0.013465103599538298,69000000000.0,Verre
43,0.6050356419983374,7850,0.022373688438035413,0.016376049598002526,0.0007301279161397146,1.4032272469829784e-07,0.01407059632554273,210000000000.0,Acier de construction
43,0.33744768655436447,2400,0.029971314316971854,0.010322179290943655,0.0024873003665214256,6.248266831349915e-07,0.00784762061754336,30000000000.0,Beton
24,0.9822304563043908,2700,0.028360672645781466,0.010120121556221178,0.0022051181036934694,4.998697405171348e-07,0.040926269012682946,69000000000.0,Aluminium
24,0.9979119987186795,2500,0.03046060212220843,0.022785952718975405,0.0012838075663793686,4.644327681020371e-07,0.04157966661327831,69000000000.0,Verre
26,0.7543673981713075,4510,0.06779315670602086,0.0008548455649050169,0.014436187924662905,1.65895000269388e-05,0.029014130698896443,114000000000.0,Titane
33,0.6646276515889411,2500,0.022866498646294246,0.005894889945733429,0.0015334963004787895,2.1377953902766356e-07,0.02014023186633155,69000000000.0,Verre
39,0.2610922755642589,4510,0.010557357583422074,0.0010637242816488525,0.000346600261523666,9.755870941990093e-09,0.006694673732416895,114000000000.0,Titane
43,0.9407455564000688,8900,0.03386010387305044,0.01343293304285135,0.0030349762482785006,1.0068156793207232e-06,0.021877803637210903,124000000000.0,Cuivre
49,0.198631136755285,2700,0.01698469034260618,0.006399976713094875,0.0007776070265161227,6.404359961071384e-08,0.004053696668475204,69000000000.0,Aluminium
16,0.5952626313388463,8900,0.027340729429103018,0.0017773057220285173,0.0023384654463923134,4.3885647879747875e-07,0.03720391445867789,124000000000.0,Cuivre
16,0.2178300098288099,8900,0.008724310657069122,0.007022142133795216,8.420447324200238e-05,2.6403170752449995e-09,0.013614375614300619,124000000000.0,Cuivre
29,0.19537661886727806,7850,0.012582550794647363,0.006918063785509857,0.00034702339686590306,1.7887337565313308e-08,0.0067371247885268295,210000000000.0,Acier de construction
37,0.7854320994881689,7800,0.06049601994184375,0.0045501712449879436,0.011432457892131135,1.0519211683158597e-05,0.02122789458076132,203000000000.0,Acier inoxydable
26,0.4077260449212763,2500,0.019778841881395347,0.012056943852926244,0.0007723061763613588,1.035995603321559e-07,0.015681770958510626,69000000000.0,Verre
14,0.13533906139604646,4510,0.011897047241984234,0.0070735852641042535,0.000287468685583387,1.3767977907581674e-08,0.009667075814003319,114000000000.0,Titane
33,0.40201604423265935,8900,0.007499242448351681,0.004007499053375353,0.00012622475889158036,2.2814710509317498e-09,0.012182304370686648,124000000000.0,Cuivre
23,0.9301709381248593,2700,0.02375638411918445,0.020071644610187258,0.0005073510942331633,1.2268215001079504e-07,0.040442214701080836,69000000000.0,Aluminium
13,0.4219461258447297,2700,0.02343508832784887,0.01971582438768473,0.0005041930540460447,1.1822282129630283e-07,0.03245739429574844,69000000000.0,Aluminium
38,0.20119632270177168,7850,0.015621158475829377,0.006965808672730251,0.0006141753999717505,4.4918191189986814e-08,0.005294640071099255,210000000000.0,Acier de construction
19,0.5336637484038378,7800,0.017029123662875987,0.0007763629573890006,0.0009091401990474953,6.604762451319747e-08,0.028087565705465146,203000000000.0,Acier inoxydable
15,0.20487401995510007,7800,0.003645115779596599,0.0005428510910456182,4.0816142707277016e-05,1.3858668558002417e-10,0.013658267997006672,203000000000.0,Acier inoxydable
10,0.4682513841603122,2400,0.02881397142842623,0.012355952303847595,0.0021286658742103205,5.230741419798388e-07,0.04682513841603122,30000000000.0,Beton
48,0.5269756045035566,2500,0.04594854204986076,0.011783375902098176,0.006196541968912672,3.4857352762740626e-06,0.01097865842715743,69000000000.0,Verre
44,0.8825736262623831,8900,0.02951047765451527,0.023155455707175594,0.0010514695801732777,3.698658386346035e-07,0.02005849150596325,124000000000.0,Cuivre
29,0.1270763263643109,8900,0.01178305052388655,0.0077890936301075785,0.0002455792404284467,1.224889447966509e-08,0.004381942288424514,124000000000.0,Cuivre
47,0.683074713442212,2700,0.02893747284288652,0.015198575679148056,0.0019050009383242425,5.088133858404273e-07,0.01453350454132366,69000000000.0,Aluminium
12,0.2750616952150641,4510,0.017050225973083463,0.010689393578659275,0.0005543248209131904,5.612169365515298e-08,0.022921807934588673,114000000000.0,Titane
14,0.8080358866218251,8900,0.061376385928567784,0.037739038194816055,0.007360204151591985,9.55224913930413e-06,0.05771684904441608,124000000000.0,Cuivre
43,0.5620323371337023,2700,0.027561616827518245,0.024424371812870282,0.0005123710911053373,1.737184783152026e-07,0.013070519468225635,69000000000.0,Aluminium
39,0.815121530145151,7850,0.02077783922249564,0.014145549892015111,0.000727662039609577,1.1493698145300532e-07,0.020900552055003872,210000000000.0,Acier de construction
38,0.41149705491958033,4510,0.01686990135892704,0.012250874822108562,0.00042257449043002607,4.5920906375210814e-08,0.010828869866304746,114000000000.0,Titane
14,0.4463660527696939,7800,0.03958593920670972,0.011073432577274028,0.004537797085573016,1.916842055106364e-06,0.031883289483549564,203000000000.0,Acier inoxydable
15,0.2830797123885486,7850,0.02610780549944485,0.013020682475456125,0.0016087446796249375,3.4232304298280363e-07,0.01887198082590324,210000000000.0,Acier de construction
15,0.7706922033455129,7850,0.038354673037831896,0.0015542625615212757,0.004613947839750229,1.6996592012186644e-06,0.051379480223034193,210000000000.0,Acier de construction
24,0.20962678208257385,8900,0.015141927935529537,0.004006742508672097,0.0006698629396350424,4.10846981729701e-08,0.008734449253440578,124000000000.0,Cuivre
46,0.9766851267959484,2400,0.04067347266050821,0.010937525656296014,0.0048214082483660145,2.1382473634910264e-06,0.021232285365129312,30000000000.0,Beton
48,0.9254220946231116,2700,0.01579524546624355,0.013894387316466573,0.00017729823322645556,1.96155575017782e-08,0.019279626971314825,69000000000.0,Aluminium
29,0.7489407096895715,2400,0.04630994755712861,0.029150650173215848,0.00406789387771372,3.045196523894398e-06,0.0258255417134335,30000000000.0,Beton
41,0.30604463125509174,7850,0.019244860305409648,0.013008490660721335,0.0006319119437858684,8.524262697269333e-08,0.007464503201343701,210000000000.0,Acier de construction
35,0.16560031818341714,4510,0.012100671565986338,0.010252292572787796,0.0001298003962276382,8.162360177329348e-09,0.004731437662383347,114000000000.0,Titane
39,0.5118018478348224,2400,0.011211670454026474,0.00887891953634314,0.00014723495647186375,7.528740478224532e-09,0.013123124303456985,30000000000.0,Beton
10,0.7981465307562106,4510,0.06787839549437136,0.03987382540926918,0.009479927432662556,1.4687722078374685e-05,0.07981465307562105,114000000000.0,Titane
29,0.25495654923998806,2400,0.007824857717334127,0.0038846763741992004,0.0001449458209338252,2.7655339705315427e-09,0.008791605146206485,30000000000.0,Beton
19,0.8616899670723962,7800,0.02642111046885609,0.005740264108266172,0.002089550074454201,3.8187870691953536e-07,0.045352103530126114,203000000000.0,Acier inoxydable
30,0.9654704339531422,2500,0.04794218000573559,0.02437390172877396,0.005354422253898612,3.871969747288116e-06,0.03218234779843807,69000000000.0,Verre
36,0.8310808665697731,8900,0.05849793766114163,0.0013466329535463761,0.01074486039783392,9.197122705933085e-06,0.023085579626938142,124000000000.0,Cuivre
16,0.6063240627144751,8900,0.04350662988741732,0.01807274166658399,0.004920371376430684,2.7301305906069306e-06,0.037895253919654696,124000000000.0,Cuivre
27,0.2913181262532406,7850,0.01054959227379363,0.002558624208113015,0.00032907347164349036,9.69454190521321e-09,0.010789560231601504,210000000000.0,Acier de construction
48,0.714747660660587,2400,0.023001096420225013,0.004327987492861602,0.0016032142982183894,2.1955294851451135e-07,0.01489057626376223,30000000000.0,Beton
20,0.30761251496213743,2500,0.016692950128412983,0.0006058342220493677,0.0008742661191628679,6.098478702202605e-08,0.015380625748106872,69000000000.0,Verre
46,0.8150260263721837,7850,0.05182448369445793,0.02892770756222205,0.005808694375028344,5.115411272028016e-06,0.017717957095047473,210000000000.0,Acier de construction
31,0.9707408136055233,8900,0.02360315429428296,0.020239958275368595,0.000463237203904901,1.119603561166215e-07,0.03131421979372656,124000000000.0,Cuivre
16,0.7277831648641857,7850,0.071462494735015,0.004852914317902862,0.015969775357338553,2.048298930366837e-05,0.04548644780401161,210000000000.0,Acier de construction
36,0.9327627033866511,8900,0.04972947932368564,0.0029992246033614584,0.007740965243412992,4.803300791531092e-06,0.025910075094073642,124000000000.0,Cuivre
44,0.9981061678021872,7850,0.050180268105925754,0.01055016919138374,0.007561038289040507,4.970183073126034e-06,0.022684231086413344,210000000000.0,Acier de construction
19,0.6241683538041479,2700,0.02103426736217256,0.008174131453992196,0.0011800575311673785,1.5023808893965785e-07,0.032850965989692,69000000000.0,Aluminium
21,0.6376631654100601,8900,0.05658692305458698,0.030522768197026904,0.0071327991398462826,7.37124725842436e-06,0.030364912638574288,124000000000.0,Cuivre
36,0.7083790281688072,2400,0.05001370055044037,0.02231202351153174,0.0062943186389540435,4.7194748218528854e-06,0.01967719522691131,30000000000.0,Beton
31,0.41409693337786235,4510,0.025771620426792936,0.00478642582725675,0.0020145982737482305,3.460507142547012e-07,0.013357965592834269,114000000000.0,Titane
46,0.11892231552891247,2700,0.0012307821601214425,0.000359201624443328,4.353615702247854e-06,1.7891733728016068e-12,0.0025852677288894016,69000000000.0,Aluminium
22,0.17151968868363981,2400,0.007975305414665844,0.004697657619039687,0.00013049393422701655,2.7949674822647645e-09,0.007796349485619991,30000000000.0,Beton
13,0.2520871253343272,7850,0.01662227676877944,0.004709852493509602,0.0007983332767759523,5.9572187045899824e-08,0.019391317333409784,210000000000.0,Acier de construction
32,0.3020102630064191,7850,0.02975572709740746,0.012938021310446432,0.002255697767587546,5.936972222107323e-07,0.009437820718950597,210000000000.0,Acier de construction
37,0.16384454654392722,7800,0.005430878202270508,0.0007998910795508437,9.064943805135668e-05,6.829135195966751e-10,0.0044282309876737085,203000000000.0,Acier inoxydable
16,0.12659987777415446,2400,0.0089820163379205,0.0071786402781748165,9.155776341300786e-05,3.0262013871567324e-09,0.007912492360884654,30000000000.0,Beton
23,0.5237038041331042,2400,0.011149527587760484,0.006335730643607507,0.0002644293699168529,1.0871580423273178e-08,0.022769730614482793,30000000000.0,Beton
50,0.9450921224715513,7850,0.049801829591078206,0.03177889282190691,0.004619159710244086,4.030355721768557e-06,0.018901842449431026,210000000000.0,Acier de construction
18,0.12870799737593527,7850,0.010877161998268674,0.0034377157452980846,0.0003345631669436124,1.0884221618949437e-08,0.0071504442986630706,210000000000.0,Acier de construction
36,0.9918153749215981,7850,0.021619118432186644,0.0027233881608035478,0.0014450366095287504,1.7152697443509092e-07,0.0275504270811555,210000000000.0,Acier de construction
25,0.5156774576856522,7850,0.04161714608842171,0.02698653086588989,0.0031532605298657504,1.939459948722186e-06,0.020627098307426088,210000000000.0,Acier de construction
46,0.4399486796313129,8900,0.039377630333654406,0.0076965455397602165,0.004685248627770334,1.8856188188349922e-06,0.009564101731115498,124000000000.0,Cuivre
19,0.7867611075091318,4510,0.04599327748472082,0.020960669918699652,0.005265409473892725,3.3629265412635023e-06,0.04140847934258588,114000000000.0,Titane
32,0.42092966700899825,2500,0.041488209691078005,0.033188710065765105,0.0019470996486222298,1.374049733932259e-06,0.013154052094031195,69000000000.0,Verre
16,0.9780996102212777,7800,0.07642710645626559,0.03254109432012513,0.015023660870416273,2.591591047994518e-05,0.061131225638829854,203000000000.0,Acier inoxydable
14,0.7544713943376954,4510,0.05291935250066192,0.034929431508625694,0.00496495004450169,4.9904240297203985e-06,0.05389081388126395,114000000000.0,Titane
43,0.6982143941277673,7850,0.039488530198325905,0.0009581510932481037,0.004895939558744262,1.9097371985379965e-06,0.016237544049482962,210000000000.0,Acier de construction
30,0.6143663242155873,2700,0.026509981474539628,0.0007535617680296243,0.0022060617433564246,3.879067124256595e-07,0.02047887747385291,69000000000.0,Aluminium
39,0.5143288672823979,2400,0.022485146110779987,0.016778150790470372,0.0007039537928331346,1.3851842028622518e-07,0.013187919673907639,30000000000.0,Beton
36,0.5802347121862738,8900,0.04729600478383007,0.01951240012350828,0.0058313561422356905,3.816106268002585e-06,0.01611763089406316,124000000000.0,Cuivre
31,0.4510951651262285,2400,0.04012777744668363,0.03236611984869767,0.0017676887623447083,1.1745426705071812e-06,0.014551456939555759,30000000000.0,Beton
15,0.28712667741206643,7800,0.0064047894700470925,0.0022675069292574595,0.0001127195291090605,1.3008655336606605e-09,0.019141778494137764,203000000000.0,Acier inoxydable
41,0.8805614777036146,2500,0.010638125468912431,0.0030320797134620915,0.00032665088524300374,9.992513605500084e-09,0.021477109212283282,69000000000.0,Verre
43,0.7188723363354494,2700,0.04547265785127066,0.037763222320722684,0.00201596519576487,1.7608566803756629e-06,0.01671796131012673,69000000000.0,Aluminium
22,0.5505953133194947,8900,0.018780058658412827,0.010581332523108219,0.0007562630496177701,8.78503898659109e-08,0.02502705969634067,124000000000.0,Cuivre
14,0.9029451034150271,2400,0.009839743552719696,0.0011854225444783027,0.0002997560890057905,7.360943897516936e-09,0.06449607881535908,30000000000.0,Beton
23,0.758160152629202,8900,0.056745782949819135,0.049475593709505834,0.0024260933863486647,3.437724748505973e-06,0.03296348489692182,124000000000.0,Cuivre
44,0.1760552321760816,2500,0.0039000678953572537,0.003399124047618047,1.1487187347960112e-05,7.686241861051007e-11,0.004001255276729127,69000000000.0,Verre
17,0.1091146691395851,4510,0.005607314561148305,0.0017419643793175033,8.924490856828875e-05,7.692111592744667e-10,0.006418509949387359,114000000000.0,Titane
41,0.36794978103906517,2700,0.03335401780795164,0.02934399824076815,0.0007898600768993456,3.8970920881135184e-07,0.008974384903391834,69000000000.0,Aluminium
38,0.4946509950940744,8900,0.021160733352551392,0.013477856614346955,0.0008360532570679445,1.3155909467049653e-07,0.013017131449844063,124000000000.0,Cuivre
16,0.9462642818560386,2700,0.02198000166379912,0.01592423558748553,0.0007211186458793697,1.328123424883954e-07,0.05914151761600241,69000000000.0,Aluminium
40,0.31928527621945835,4510,0.009753813796995806,0.0027347870900494304,0.00027538517326462016,7.064727380527239e-09,0.007982131905486458,114000000000.0,Titane
45,0.5502259007009233,2700,0.019880271771846737,0.003919930548625977,0.0011933633440373449,1.224960804648824e-07,0.012227242237798294,69000000000.0,Aluminium
47,0.7107007054137416,2700,0.0189976508504309,0.00363486515672573,0.0010923270316729643,1.0216616175030948e-07,0.015121291604547695,69000000000.0,Aluminium
33,0.48909447778336457,4510,0.024717459975472807,0.008100192399266085,0.0017132352289526297,2.897791527256958e-07,0.014821044781314078,114000000000.0,Titane
26,0.33532350095197383,8900,0.016543159467552148,0.0023697205019405847,0.0008421370543193428,5.880047247318542e-08,0.01289705772892207,124000000000.0,Cuivre
24,0.8347202241194045,7850,0.03545665440465906,0.029644702146816262,0.0011886717711918917,6.34745586874856e-07,0.03478000933830852,210000000000.0,Acier de construction
15,0.8380356594821148,7800,0.03525866758517978,0.005492261712426343,0.003810779224318648,1.2131030502130717e-06,0.05586904396547432,203000000000.0,Acier inoxydable
42,0.7575079359836547,8900,0.07308390188009804,0.037965255768426145,0.01225188483843069,2.0774961698184305e-05,0.018035903237706066,124000000000.0,Cuivre
11,0.3442199908830462,2700,0.027793562230370772,0.018579278063389257,0.0013423790672025774,3.7508476506762464e-07,0.031292726443913295,69000000000.0,Aluminium
14,0.31892434118623847,7850,0.022511652719328402,0.006401034849716791,0.0014633578196167163,2.0038774022501323e-07,0.02278031008473132,210000000000.0,Acier de construction
47,0.642033086884895,4510,0.041967686652057246,0.009418815675770369,0.005254541900170171,2.4302266950532873e-06,0.013660278444359469,114000000000.0,Titane
19,0.2314664865015606,7850,0.020463355088126838,0.016569204177005244,0.00045305025279740164,7.852351118829435e-08,0.012182446657976874,210000000000.0,Acier de construction
42,0.19429155152048122,8900,0.013701036849497285,0.006267760600892156,0.000466317868982183,2.6463916047922816e-08,0.00462598932191622,124000000000.0,Cuivre
10,0.4714920467073812,2400,0.03237420997810319,0.024183131079731808,0.0014553919403538036,5.94132214220447e-07,0.04714920467073812,30000000000.0,Beton
12,0.9264116906469726,7850,0.022066094736633304,0.013738976186340518,0.0009366754952282317,1.5822135214009457e-07,0.07720097422058105,210000000000.0,Acier de construction
34,0.619946104690975,2400,0.055950001770153066,0.047250342338978235,0.002820546536248961,3.7816460403486304e-06,0.018233708961499263,30000000000.0,Beton
29,0.8061126066213133,7800,0.0400174572518597,0.029698913432671753,0.002259971986568227,1.4031162320563493e-06,0.0277969864352177,203000000000.0,Acier inoxydable
14,0.7989460054710641,8900,0.05998904833350839,0.0356564430507796,0.0073114411142817665,8.901803578773921e-06,0.05706757181936172,124000000000.0,Cuivre
26,0.6701112110219571,2700,0.007966749793516404,0.004678642295238649,0.00013062556442777255,2.787510226570575e-09,0.02577350811622912,69000000000.0,Aluminium
41,0.9838034153544445,7800,0.09135875315216672,0.05646444947188935,0.016204924657529093,4.672955717573416e-05,0.023995205252547426,203000000000.0,Acier inoxydable
18,0.24373651620589853,2500,0.013114199503232466,0.0007455619164324186,0.0005385518121808113,2.323017541904641e-08,0.013540917566994362,69000000000.0,Verre
18,0.8492178483098052,2400,0.0692809977955257,0.050634389402087525,0.007024649131162511,1.2931848769657462e-05,0.047178769350544734,30000000000.0,Beton
13,0.4072420183884883,7850,0.007168728516349582,0.003516961783941672,0.00012259012379177745,1.954077033609408e-09,0.03132630910680679,210000000000.0,Acier de construction
41,0.10138146133877564,7850,0.005719964765693503,0.0020577682912383275,8.948382634871393e-05,8.266606986320673e-10,0.0024727185692384303,210000000000.0,Acier de construction
40,0.3966735009937016,2400,0.03868161253212281,0.0269336322982476,0.00242168601343092,1.3450575054258597e-06,0.009916837524842539,30000000000.0,Beton
35,0.15528614850925448,4510,0.005384963765310496,0.001385251298039901,8.507091601720005e-05,6.575291864376136e-10,0.0044367471002644135,114000000000.0,Titane
27,0.6448054802368918,8900,0.027243828411754052,0.0024654141069578635,0.0023126768968314794,4.3264660520562346e-07,0.023881684453218213,124000000000.0,Cuivre
31,0.7212611798811795,4510,0.06947473273118264,0.007785037650258068,0.014973244262044005,1.829485373978745e-05,0.023266489673586438,114000000000.0,Titane
32,0.20803452519692547,4510,0.017240817849570014,0.007176363447498844,0.0007720325960895919,6.731081848226507e-08,0.006501078912403921,114000000000.0,Titane
43,0.5058142333261068,2500,0.01836658630508875,0.015480402297800379,0.0003068979049683848,4.426805464038824e-08,0.011763121705258296,69000000000.0,Verre
16,0.46120735150802417,8900,0.019592132808380448,0.0033405960856907196,0.0011708467187170387,1.1562440653501175e-07,0.02882545946925151,124000000000.0,Cuivre
17,0.7826902475438177,2400,0.0715828913199361,0.05283518409551077,0.007327933415076095,1.4501370192869695e-05,0.046040602796695154,30000000000.0,Beton
41,0.955487388075435,2700,0.06891116378948428,0.05189528288511337,0.006457946166046123,1.2014797151336728e-05,0.02330457044086427,69000000000.0,Aluminium
25,0.6762541445285042,2400,0.042262328937443416,0.02041888976647902,0.004301385056983404,2.369026001928956e-06,0.027050165781140167,30000000000.0,Beton
27,0.4877529617873064,2400,0.02105384853706374,0.006530834054532384,0.0012585620559157535,1.5288896434723948e-07,0.01806492451064098,30000000000.0,Beton
42,0.10134209180039229,7800,0.005470569824474661,0.004166466339689934,3.9482570256793595e-05,4.667488894276502e-10,0.002412906947628388,203000000000.0,Acier inoxydable
46,0.2100329396450254,7800,0.00992086524509314,0.0029893234944692753,0.0002811333110937097,7.545591514316075e-09,0.00456593347054403,203000000000.0,Acier inoxydable
15,0.7462303679371285,2400,0.05746842739262517,0.026221228111592877,0.008215476354357761,8.195292881489618e-06,0.04974869119580857,30000000000.0,Beton
18,0.46819207240653815,8900,0.02222666340333091,0.013475213928812365,0.000981569185184866,1.6578849705012183e-07,0.02601067068925212,124000000000.0,Cuivre
37,0.8639777016736422,2500,0.02784733518515,0.0003862093593607621,0.0024357550704446744,4.723070565977741e-07,0.02335074869388222,69000000000.0,Verre
40,0.435231812158721,2400,0.0048725995568594796,0.00034638022357916823,7.421147820894594e-05,4.427123895954639e-10,0.010880795303968025,30000000000.0,Beton
30,0.8924461708144545,2700,0.011585577968511035,0.002167712045601934,0.00040691994491497656,1.413279686935587e-08,0.02974820569381515,69000000000.0,Aluminium
19,0.3750916218083251,7800,0.03236819361880126,0.016608073011546397,0.002424906993123284,8.023581043737875e-07,0.01974166430570132,203000000000.0,Acier inoxydable
50,0.37651315002396646,7850,0.024919910539456754,0.01713003549221428,0.0010290721072385195,2.3525618916672046e-07,0.007530263000479329,210000000000.0,Acier de construction
21,0.383075321723097,2400,0.025064113103119155,0.019342464204180735,0.0007982122302328753,2.0002014883298728e-07,0.018241681986814143,30000000000.0,Beton
28,0.3184279874912681,7850,0.003919679266644925,0.0032446972074085885,1.5192194133765668e-05,9.833886571447735e-11,0.011372428124688147,210000000000.0,Acier de construction
26,0.2336578293700031,2700,0.010655939219605375,0.003380637358556697,0.00032082048385669997,1.0023855524658239e-08,0.008986839591153966,69000000000.0,Aluminium
43,0.6591183487392195,2700,0.020664130450080455,0.014306260815145733,0.0006984928787872819,1.1030518966619935e-07,0.015328333691609755,69000000000.0,Aluminium
48,0.14719259147930575,2500,0.006863959901597671,0.005103665939877119,6.618248574508674e-05,1.2105000266215314e-09,0.0030665123224855365,69000000000.0,Verre
25,0.39226945686150017,7800,0.016385621286309,0.002963186576846135,0.000815897091236391,5.655575480999059e-08,0.015690778274460006,203000000000.0,Acier inoxydable
25,0.9306166681053395,8900,0.082813639912007,0.03024184508494018,0.018672149434599314,3.628310529880017e-05,0.03722466672421358,124000000000.0,Cuivre
35,0.4327363038826868,4510,0.01982081912763694,0.0012454744691043917,0.0012293481328172283,1.2121866712035735e-07,0.012363894396648194,114000000000.0,Titane
35,0.4267806960161722,4510,0.04238838583354166,0.023866272523530182,0.0038552880154567918,2.2807635404353255e-06,0.012193734171890633,114000000000.0,Titane
27,0.35618422238182634,2400,0.03249125294347093,0.023136577301871703,0.001634822954542663,6.50243770628673e-07,0.013192008236363939,30000000000.0,Beton
49,0.9141454096683148,7800,0.030413228469552727,0.018277610711348636,0.0018563464041592064,5.843015147202788e-07,0.018656028768741117,203000000000.0,Acier inoxydable
41,0.5339947111225417,7800,0.03565735946142107,0.014090943563303156,0.0033705914890664644,1.2386940358422866e-06,0.013024261246891261,203000000000.0,Acier inoxydable
32,0.9768529308114656,8900,0.06404375466367893,0.0028959870764598333,0.012859216593452174,1.3212810498884795e-05,0.0305266540878583,124000000000.0,Cuivre
17,0.8491503599919511,8900,0.009920469613396304,0.007286350657629524,0.00014239209465901058,5.393336360043022e-09,0.049950021175997124,124000000000.0,Cuivre
29,0.3169388315596583,4510,0.022347590646781965,0.002700692328928159,0.001546043933980916,1.9584841875815571e-07,0.010928925226195114,114000000000.0,Titane
27,0.7534520154925362,2700,0.04514057774673916,0.002981566218007602,0.00637360669666926,3.2609945146848083e-06,0.027905630203427265,69000000000.0,Aluminium
40,0.4573072918991852,4510,0.011557416592631,0.0027579385239589376,0.00039573905449154803,1.3967620138105308e-08,0.011432682297479629,114000000000.0,Titane
40,0.9435451324128226,2400,0.016985901867459335,0.005971730319953153,0.0007943809168739136,6.438108305414589e-08,0.023588628310320565,30000000000.0,Beton
28,0.3110668345130295,2500,0.018362731716222755,0.003084578504772223,0.0010294222886331342,8.922634542475746e-08,0.01110952980403677,69000000000.0,Verre
13,0.200222858003841,7850,0.0047301696263507016,0.0016037217016391964,6.221164424126085e-05,3.8798957580661544e-10,0.015401758307987769,210000000000.0,Acier de construction
33,0.9527787391353115,4510,0.04236879367318877,0.020540245793164803,0.004314075810025986,2.3910941779854494e-06,0.02887208300410035,114000000000.0,Titane
24,0.7335507361268011,7850,0.051712438804763936,0.045198309321683144,0.001983253392366839,2.3387830434643684e-06,0.03056461400528338,210000000000.0,Acier de construction
36,0.2828935369476119,7800,0.011948278579954407,0.010147005265871662,0.00012503427284564432,7.680951560078386e-09,0.00785815380410033,203000000000.0,Acier inoxydable
20,0.3056444543320125,7800,0.01012866887642853,0.0004562874965419425,0.00032164170631419453,8.266041604414345e-09,0.015282222716600624,203000000000.0,Acier inoxydable
29,0.2058186383676915,7800,0.018941236908547564,0.004255525696534847,0.0010702179588451739,1.0083592392995841e-07,0.00709719442647212,203000000000.0,Acier inoxydable
38,0.9004108751386041,7850,0.03474155641923441,0.030256981629578544,0.0009157453718854615,4.859083861255739e-07,0.023695023029963264,210000000000.0,Acier de construction
43,0.2724367445449343,7800,0.012087474236889821,0.00946848063741521,0.00017735832374923978,1.0453462312573142e-08,0.0063357382452310295,203000000000.0,Acier inoxydable
42,0.9836556638410087,7800,0.0778279586212563,0.054763981193986254,0.009607296661753605,2.1751603632176273e-05,0.023420372948595444,203000000000.0,Acier inoxydable
40,0.22855893167137295,8900,0.005643650356550506,0.004898331030872012,2.468394102736825e-05,3.446151926828188e-10,0.005713973291784324,124000000000.0,Cuivre
15,0.3139733681552571,8900,0.025810310748806523,0.015144200417988104,0.0013723272622376095,3.072362662904256e-07,0.02093155787701714,124000000000.0,Cuivre
17,0.11383947231914504,4510,0.0011495898584962551,0.00016177987271699285,4.069569220960874e-06,1.3711696940360182e-12,0.006696439548185003,114000000000.0,Titane
38,0.5736355460937412,7850,0.030635899651358853,0.004102710727002581,0.0028956879825167195,6.916282572752008e-07,0.01509567226562477,210000000000.0,Acier de construction
14,0.5784054050300926,2500,0.05120848940937597,0.015136944597066255,0.007518403919360848,5.359562800491063e-06,0.04131467178786376,69000000000.0,Verre
10,0.16558328929540003,2500,0.003620984319307975,0.0002151797583501699,4.10456152302062e-05,1.3501780449153085e-10,0.016558328929540005,69000000000.0,Verre
28,0.6548095131881194,2700,0.046231400764504244,0.007356413800168924,0.006544646217635989,3.5855813576018055e-06,0.023386054042432835,69000000000.0,Aluminium
